! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 15  M= 15  NLM=  256   NMU= 16  NPHI= 32  NANG=  354   NSH=   1239808
!  NX=  20   NY=  20   NZ=  11    NPTS=    4851   NCELLS=    4000
!  PROPERTY_FILE=gaussol.prp                     
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    EVEN (Z)             INDEPENDENT_PIXEL=0
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.7070000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      2.13
!  SPLITTING_ACCURACY= 0.000E+00   SPHERICAL_HARMONIC_ACCURACY= 0.000E+00
!  SOLUTION_ACCURACY= 0.100E-04
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=   7
!  OUTPUT_TYPE=FLUX                
!   X       Y       Z           UP       DOWN_DIFFUSE   DOWN_DIRECT
   1.400   0.700   0.800    0.32660E-01   0.29725E-01   0.96839E+00
   1.400   0.700   0.900    0.30914E-01   0.69145E-02   0.99301E+00
   1.400   0.700   1.000    0.28959E-01   0.00000E+00   0.10000E+01
   1.400   0.800   0.000    0.00000E+00   0.37328E+00   0.31909E+00
   1.400   0.800   0.100    0.79667E-03   0.38790E+00   0.30968E+00
   1.400   0.800   0.200    0.31756E-02   0.39569E+00   0.32756E+00
   1.400   0.800   0.300    0.84884E-02   0.38983E+00   0.37943E+00
   1.400   0.800   0.400    0.17056E-01   0.35802E+00   0.47383E+00
   1.400   0.800   0.500    0.26784E-01   0.28926E+00   0.61018E+00
   1.400   0.800   0.600    0.34092E-01   0.19140E+00   0.76301E+00
   1.400   0.800   0.700    0.36925E-01   0.97074E-01   0.88851E+00
   1.400   0.800   0.800    0.36067E-01   0.35661E-01   0.96152E+00
   1.400   0.800   0.900    0.33523E-01   0.83466E-02   0.99147E+00
   1.400   0.800   1.000    0.30855E-01   0.00000E+00   0.10000E+01
   1.400   0.900   0.000    0.00000E+00   0.38486E+00   0.27586E+00
   1.400   0.900   0.100    0.85800E-03   0.40004E+00   0.26672E+00
   1.400   0.900   0.200    0.34162E-02   0.40942E+00   0.28413E+00
   1.400   0.900   0.300    0.91394E-02   0.40655E+00   0.33533E+00
   1.400   0.900   0.400    0.18399E-01   0.37832E+00   0.43083E+00
   1.400   0.900   0.500    0.28941E-01   0.31086E+00   0.57299E+00
   1.400   0.900   0.600    0.36784E-01   0.20912E+00   0.73718E+00
   1.400   0.900   0.700    0.39631E-01   0.10744E+00   0.87522E+00
   1.400   0.900   0.800    0.38364E-01   0.39773E-01   0.95673E+00
   1.400   0.900   0.900    0.35269E-01   0.93470E-02   0.99039E+00
   1.400   0.900   1.000    0.32110E-01   0.00000E+00   0.10000E+01
   1.400   1.000   0.000    0.00000E+00   0.38841E+00   0.26172E+00
   1.400   1.000   0.100    0.87940E-03   0.40372E+00   0.25268E+00
   1.400   1.000   0.200    0.34998E-02   0.41360E+00   0.26989E+00
   1.400   1.000   0.300    0.93664E-02   0.41178E+00   0.32069E+00
   1.400   1.000   0.400    0.18870E-01   0.38493E+00   0.41624E+00
   1.400   1.000   0.500    0.29697E-01   0.31815E+00   0.56008E+00
   1.400   1.000   0.600    0.37737E-01   0.21530E+00   0.72807E+00
   1.400   1.000   0.700    0.40589E-01   0.11111E+00   0.87048E+00
   1.400   1.000   0.800    0.39176E-01   0.41246E-01   0.95500E+00
   1.400   1.000   0.900    0.35883E-01   0.97090E-02   0.98999E+00
   1.400   1.000   1.000    0.32550E-01   0.00000E+00   0.10000E+01
   1.400   1.100   0.000    0.00000E+00   0.38486E+00   0.27586E+00
   1.400   1.100   0.100    0.85800E-03   0.40004E+00   0.26672E+00
   1.400   1.100   0.200    0.34162E-02   0.40942E+00   0.28413E+00
   1.400   1.100   0.300    0.91394E-02   0.40655E+00   0.33533E+00
   1.400   1.100   0.400    0.18399E-01   0.37832E+00   0.43083E+00
   1.400   1.100   0.500    0.28941E-01   0.31086E+00   0.57299E+00
   1.400   1.100   0.600    0.36784E-01   0.20912E+00   0.73718E+00
   1.400   1.100   0.700    0.39630E-01   0.10744E+00   0.87522E+00
   1.400   1.100   0.800    0.38364E-01   0.39773E-01   0.95673E+00
   1.400   1.100   0.900    0.35269E-01   0.93470E-02   0.99039E+00
   1.400   1.100   1.000    0.32110E-01   0.00000E+00   0.10000E+01
   1.400   1.200   0.000    0.00000E+00   0.37328E+00   0.31909E+00
   1.400   1.200   0.100    0.79667E-03   0.38790E+00   0.30968E+00
   1.400   1.200   0.200    0.31756E-02   0.39569E+00   0.32756E+00
   1.400   1.200   0.300    0.84884E-02   0.38983E+00   0.37943E+00
   1.400   1.200   0.400    0.17056E-01   0.35802E+00   0.47383E+00
   1.400   1.200   0.500    0.26784E-01   0.28926E+00   0.61018E+00
   1.400   1.200   0.600    0.34092E-01   0.19140E+00   0.76301E+00
   1.400   1.200   0.700    0.36925E-01   0.97074E-01   0.88851E+00
   1.400   1.200   0.800    0.36067E-01   0.35661E-01   0.96152E+00
   1.400   1.200   0.900    0.33523E-01   0.83466E-02   0.99147E+00
   1.400   1.200   1.000    0.30855E-01   0.00000E+00   0.10000E+01
   1.400   1.300   0.000    0.00000E+00   0.35146E+00   0.39248E+00
   1.400   1.300   0.100    0.70278E-03   0.36459E+00   0.38298E+00
   1.400   1.300   0.200    0.28082E-02   0.36958E+00   0.40099E+00
   1.400   1.300   0.300    0.74975E-02   0.35937E+00   0.45227E+00
   1.400   1.300   0.400    0.15024E-01   0.32333E+00   0.54251E+00
   1.400   1.300   0.500    0.23564E-01   0.25466E+00   0.66736E+00
   1.400   1.300   0.600    0.30100E-01   0.16440E+00   0.80136E+00
   1.400   1.300   0.700    0.32927E-01   0.81836E-01   0.90776E+00
   1.400   1.300   0.800    0.32660E-01   0.29725E-01   0.96839E+00
   1.400   1.300   0.900    0.30914E-01   0.69145E-02   0.99301E+00
   1.400   1.300   1.000    0.28959E-01   0.00000E+00   0.10000E+01
   1.400   1.400   0.000    0.00000E+00   0.31780E+00   0.49320E+00
   1.400   1.400   0.100    0.58788E-03   0.32803E+00   0.48417E+00
   1.400   1.400   0.200    0.23606E-02   0.32910E+00   0.50126E+00
   1.400   1.400   0.300    0.62989E-02   0.31430E+00   0.54902E+00
   1.400   1.400   0.400    0.12596E-01   0.27551E+00   0.62994E+00
   1.400   1.400   0.500    0.19771E-01   0.21045E+00   0.73666E+00
   1.400   1.400   0.600    0.25439E-01   0.13198E+00   0.84590E+00
   1.400   1.400   0.700    0.28265E-01   0.64282E-01   0.92947E+00
   1.400   1.400   0.800    0.28661E-01   0.23039E-01   0.97601E+00
   1.400   1.400   0.900    0.27812E-01   0.53154E-02   0.99471E+00
   1.400   1.400   1.000    0.26674E-01   0.00000E+00   0.10000E+01
   1.400   1.500   0.000    0.00000E+00   0.27365E+00   0.61072E+00
   1.400   1.500   0.100    0.46557E-03   0.27948E+00   0.60288E+00
   1.400   1.500   0.200    0.18883E-02   0.27605E+00   0.61766E+00
   1.400   1.500   0.300    0.50494E-02   0.25774E+00   0.65812E+00
   1.400   1.500   0.400    0.10105E-01   0.21939E+00   0.72438E+00
   1.400   1.500   0.500    0.15934E-01   0.16221E+00   0.80795E+00
   1.400   1.500   0.600    0.20766E-01   0.98739E-01   0.88980E+00
   1.400   1.500   0.700    0.23582E-01   0.47037E-01   0.95025E+00
   1.400   1.500   0.800    0.24602E-01   0.16622E-01   0.98320E+00
   1.400   1.500   0.900    0.24613E-01   0.37969E-02   0.99631E+00
   1.400   1.500   1.000    0.24278E-01   0.00000E+00   0.10000E+01
   1.400   1.600   0.000    0.00000E+00   0.22427E+00   0.72789E+00
   1.400   1.600   0.100    0.35101E-03   0.22483E+00   0.72186E+00
   1.400   1.600   0.200    0.14489E-02   0.21711E+00   0.73321E+00
   1.400   1.600   0.300    0.39032E-02   0.19724E+00   0.76381E+00
   1.400   1.600   0.400    0.78554E-02   0.16269E+00   0.81249E+00
   1.400   1.600   0.500    0.12513E-01   0.11647E+00   0.87168E+00
   1.400   1.600   0.600    0.16616E-01   0.68926E-01   0.92755E+00
   1.400   1.600   0.700    0.19399E-01   0.32153E-01   0.96767E+00
   1.400   1.600   0.800    0.20923E-01   0.11204E-01   0.98915E+00
   1.400   1.600   0.900    0.21660E-01   0.25313E-02   0.99762E+00
   1.400   1.600   1.000    0.22026E-01   0.00000E+00   0.10000E+01
   1.400   1.700   0.000    0.00000E+00   0.17714E+00   0.82795E+00
   1.400   1.700   0.100    0.25480E-03   0.17255E+00   0.82386E+00
   1.400   1.700   0.200    0.10847E-02   0.16149E+00   0.83155E+00
   1.400   1.700   0.300    0.29667E-02   0.14190E+00   0.85199E+00
   1.400   1.700   0.400    0.60456E-02   0.11315E+00   0.88387E+00
   1.400   1.700   0.500    0.97871E-02   0.78491E-01   0.92159E+00
   1.400   1.700   0.600    0.13311E-01   0.45239E-01   0.95628E+00
   1.400   1.700   0.700    0.16036E-01   0.20688E-01   0.98065E+00
   1.400   1.700   0.800    0.17919E-01   0.71023E-02   0.99354E+00
   1.400   1.700   0.900    0.19200E-01   0.15806E-02   0.99858E+00
   1.400   1.700   1.000    0.20117E-01   0.00000E+00   0.10000E+01
   1.400   1.800   0.000    0.00000E+00   0.13893E+00   0.90156E+00
   1.400   1.800   0.100    0.18288E-03   0.13019E+00   0.89911E+00
   1.400   1.800   0.200    0.81584E-03   0.11695E+00   0.90371E+00
   1.400   1.800   0.300    0.22866E-02   0.98621E-01   0.91584E+00
   1.400   1.800   0.400    0.47494E-02   0.75677E-01   0.93449E+00
   1.400   1.800   0.500    0.78517E-02   0.50776E-01   0.95618E+00
   1.400   1.800   0.600    0.10964E-01   0.28496E-01   0.97576E+00
   1.400   1.800   0.700    0.13627E-01   0.12767E-01   0.98933E+00
   1.400   1.800   0.800    0.15732E-01   0.43035E-02   0.99645E+00
   1.400   1.800   0.900    0.17380E-01   0.93609E-03   0.99922E+00
   1.400   1.800   1.000    0.18681E-01   0.00000E+00   0.10000E+01
   1.400   1.900   0.000    0.00000E+00   0.11365E+00   0.94885E+00
   1.400   1.900   0.100    0.13461E-03   0.10215E+00   0.94755E+00
   1.400   1.900   0.200    0.64094E-03   0.87642E-01   0.95000E+00
   1.400   1.900   0.300    0.18558E-02   0.70501E-01   0.95644E+00
   1.400   1.900   0.400    0.39480E-02   0.51734E-01   0.96625E+00
   1.400   1.900   0.500    0.66740E-02   0.33374E-01   0.97755E+00
   1.400   1.900   0.600    0.95447E-02   0.18130E-01   0.98764E+00
   1.400   1.900   0.700    0.12165E-01   0.78964E-02   0.99458E+00
   1.400   1.900   0.800    0.14392E-01   0.25839E-02   0.99820E+00
   1.400   1.900   0.900    0.16248E-01   0.53898E-03   0.99961E+00
   1.400   1.900   1.000    0.17777E-01   0.00000E+00   0.10000E+01
   1.500   0.000   0.000    0.00000E+00   0.10251E+00   0.97498E+00
   1.500   0.000   0.100    0.99921E-04   0.88312E-01   0.97584E+00
   1.500   0.000   0.200    0.53121E-03   0.72101E-01   0.97828E+00
   1.500   0.000   0.300    0.15972E-02   0.54924E-01   0.98207E+00
   1.500   0.000   0.400    0.34836E-02   0.38096E-01   0.98677E+00
   1.500   0.000   0.500    0.60010E-02   0.23268E-01   0.99155E+00
   1.500   0.000   0.600    0.87265E-02   0.11984E-01   0.99550E+00
   1.500   0.000   0.700    0.11300E-01   0.49401E-02   0.99807E+00
   1.500   0.000   0.800    0.13571E-01   0.15061E-02   0.99937E+00
   1.500   0.000   0.900    0.15529E-01   0.27002E-03   0.99987E+00
   1.500   0.000   1.000    0.17180E-01   0.00000E+00   0.10000E+01
   1.500   0.100   0.000    0.00000E+00   0.11333E+00   0.94726E+00
   1.500   0.100   0.100    0.12439E-03   0.99833E-01   0.94904E+00
   1.500   0.100   0.200    0.60404E-03   0.83667E-01   0.95413E+00
   1.500   0.100   0.300    0.17586E-02   0.65630E-01   0.96207E+00
   1.500   0.100   0.400    0.37544E-02   0.46977E-01   0.97193E+00
   1.500   0.100   0.500    0.63717E-02   0.29644E-01   0.98202E+00
   1.500   0.100   0.600    0.91611E-02   0.15803E-01   0.99040E+00
   1.500   0.100   0.700    0.11753E-01   0.67702E-02   0.99589E+00
   1.500   0.100   0.800    0.14000E-01   0.21753E-02   0.99866E+00
   1.500   0.100   0.900    0.15906E-01   0.43986E-03   0.99971E+00
   1.500   0.100   1.000    0.17496E-01   0.00000E+00   0.10000E+01
   1.500   0.200   0.000    0.00000E+00   0.13751E+00   0.89857E+00
   1.500   0.200   0.100    0.16375E-03   0.12581E+00   0.90192E+00
   1.500   0.200   0.200    0.74425E-03   0.10992E+00   0.91147E+00
   1.500   0.200   0.300    0.21000E-02   0.89973E-01   0.92653E+00
   1.500   0.200   0.400    0.43841E-02   0.67064E-01   0.94536E+00
   1.500   0.200   0.500    0.72946E-02   0.43847E-01   0.96482E+00
   1.500   0.200   0.600    0.10278E-01   0.24083E-01   0.98113E+00
   1.500   0.200   0.700    0.12914E-01   0.10595E-01   0.99191E+00
   1.500   0.200   0.800    0.15079E-01   0.35084E-02   0.99736E+00
   1.500   0.200   0.900    0.16830E-01   0.74314E-03   0.99944E+00
   1.500   0.200   1.000    0.18242E-01   0.00000E+00   0.10000E+01
   1.500   0.300   0.000    0.00000E+00   0.17398E+00   0.82295E+00
   1.500   0.300   0.100    0.22089E-03   0.16511E+00   0.82855E+00
   1.500   0.300   0.200    0.95691E-03   0.15001E+00   0.84460E+00
   1.500   0.300   0.300    0.26355E-02   0.12771E+00   0.87019E+00
   1.500   0.300   0.400    0.53985E-02   0.98726E-01   0.90268E+00
   1.500   0.300   0.500    0.88076E-02   0.66579E-01   0.93683E+00
   1.500   0.300   0.600    0.12121E-01   0.37478E-01   0.96590E+00
   1.500   0.300   0.700    0.14824E-01   0.16815E-01   0.98530E+00
   1.500   0.300   0.800    0.16834E-01   0.56670E-02   0.99520E+00
   1.500   0.300   0.900    0.18312E-01   0.12314E-02   0.99897E+00
   1.500   0.300   1.000    0.19426E-01   0.00000E+00   0.10000E+01
   1.500   0.400   0.000    0.00000E+00   0.21881E+00   0.72052E+00
   1.500   0.400   0.100    0.29599E-03   0.21370E+00   0.72877E+00
   1.500   0.400   0.200    0.12422E-02   0.20043E+00   0.75269E+00
   1.500   0.400   0.300    0.33673E-02   0.17646E+00   0.79145E+00
   1.500   0.400   0.400    0.68092E-02   0.14099E+00   0.84179E+00
   1.500   0.400   0.500    0.10931E-01   0.97951E-01   0.89605E+00
   1.500   0.400   0.600    0.14706E-01   0.56478E-01   0.94331E+00
   1.500   0.400   0.700    0.17478E-01   0.25795E-01   0.97539E+00
   1.500   0.400   0.800    0.19237E-01   0.88176E-02   0.99194E+00
   1.500   0.400   0.900    0.20309E-01   0.19469E-02   0.99827E+00
   1.500   0.400   1.000    0.21000E-01   0.00000E+00   0.10000E+01
   1.500   0.500   0.000    0.00000E+00   0.26554E+00   0.60114E+00
   1.500   0.500   0.100    0.38490E-03   0.26469E+00   0.61187E+00
   1.500   0.500   0.200    0.15850E-02   0.25447E+00   0.64331E+00
   1.500   0.500   0.300    0.42606E-02   0.23063E+00   0.69547E+00
   1.500   0.500   0.400    0.85575E-02   0.19014E+00   0.76535E+00
   1.500   0.500   0.500    0.13588E-01   0.13615E+00   0.84332E+00
   1.500   0.500   0.600    0.17941E-01   0.80517E-01   0.91337E+00
   1.500   0.500   0.700    0.20767E-01   0.37457E-01   0.96206E+00
   1.500   0.500   0.800    0.22170E-01   0.12971E-01   0.98751E+00
   1.500   0.500   0.900    0.22703E-01   0.28962E-02   0.99732E+00
   1.500   0.500   1.000    0.22855E-01   0.00000E+00   0.10000E+01
   1.500   0.600   0.000    0.00000E+00   0.30703E+00   0.48217E+00
   1.500   0.600   0.100    0.47851E-03   0.31023E+00   0.49453E+00
   1.500   0.600   0.200    0.19509E-02   0.30399E+00   0.53141E+00
   1.500   0.600   0.300    0.52303E-02   0.28250E+00   0.59423E+00
   1.500   0.600   0.400    0.10488E-01   0.23994E+00   0.68162E+00
   1.500   0.600   0.500    0.16560E-01   0.17713E+00   0.78329E+00
   1.500   0.600   0.600    0.21573E-01   0.10755E+00   0.87820E+00
   1.500   0.600   0.700    0.24440E-01   0.51005E-01   0.94606E+00
   1.500   0.600   0.800    0.25399E-01   0.17884E-01   0.98214E+00
   1.500   0.600   0.900    0.25292E-01   0.40278E-02   0.99617E+00
   1.500   0.600   1.000    0.24830E-01   0.00000E+00   0.10000E+01
   1.500   0.700   0.000    0.00000E+00   0.33839E+00   0.38089E+00
   1.500   0.700   0.100    0.56664E-03   0.34482E+00   0.39388E+00
   1.500   0.700   0.200    0.22973E-02   0.34268E+00   0.43316E+00
   1.500   0.700   0.300    0.61595E-02   0.32517E+00   0.50219E+00
   1.500   0.700   0.400    0.12368E-01   0.28363E+00   0.60221E+00
   1.500   0.700   0.500    0.19496E-01   0.21549E+00   0.72384E+00
   1.500   0.700   0.600    0.25191E-01   0.13424E+00   0.84210E+00
   1.500   0.700   0.700    0.28090E-01   0.64849E-01   0.92927E+00
   1.500   0.700   0.800    0.28575E-01   0.23004E-01   0.97644E+00
   1.500   0.700   0.900    0.27802E-01   0.52226E-02   0.99493E+00
   1.500   0.700   1.000    0.26715E-01   0.00000E+00   0.10000E+01
   1.500   0.800   0.000    0.00000E+00   0.35851E+00   0.30762E+00
   1.500   0.800   0.100    0.63808E-03   0.36710E+00   0.32049E+00
   1.500   0.800   0.200    0.25801E-02   0.36837E+00   0.35994E+00
   1.500   0.800   0.300    0.69254E-02   0.35507E+00   0.43117E+00
   1.500   0.800   0.400    0.13939E-01   0.31639E+00   0.53823E+00
   1.500   0.800   0.500    0.21987E-01   0.24618E+00   0.67383E+00
   1.500   0.800   0.600    0.28289E-01   0.15671E+00   0.81065E+00
   1.500   0.800   0.700    0.31217E-01   0.76921E-01   0.91430E+00
   1.500   0.800   0.800    0.31277E-01   0.27549E-01   0.97131E+00
   1.500   0.800   0.900    0.29911E-01   0.62917E-02   0.99381E+00
   1.500   0.800   1.000    0.28281E-01   0.00000E+00   0.10000E+01
   1.500   0.900   0.000    0.00000E+00   0.36910E+00   0.26472E+00
   1.500   0.900   0.100    0.68474E-03   0.37885E+00   0.27722E+00
   1.500   0.900   0.200    0.27650E-02   0.38229E+00   0.31598E+00
   1.500   0.900   0.300    0.74285E-02   0.37208E+00   0.38736E+00
   1.500   0.900   0.400    0.14979E-01   0.33615E+00   0.49739E+00
   1.500   0.900   0.500    0.23656E-01   0.26573E+00   0.64080E+00
   1.500   0.900   0.600    0.30381E-01   0.17165E+00   0.78926E+00
   1.500   0.900   0.700    0.33334E-01   0.85172E-01   0.90392E+00
   1.500   0.900   0.800    0.33098E-01   0.30701E-01   0.96771E+00
   1.500   0.900   0.900    0.31322E-01   0.70385E-02   0.99302E+00
   1.500   0.900   1.000    0.29318E-01   0.00000E+00   0.10000E+01
   1.500   1.000   0.000    0.00000E+00   0.37232E+00   0.25070E+00
   1.500   1.000   0.100    0.70093E-03   0.38242E+00   0.26306E+00
   1.500   1.000   0.200    0.28291E-02   0.38660E+00   0.30145E+00
   1.500   1.000   0.300    0.76032E-02   0.37752E+00   0.37262E+00
   1.500   1.000   0.400    0.15343E-01   0.34268E+00   0.48340E+00
   1.500   1.000   0.500    0.24241E-01   0.27239E+00   0.62927E+00
   1.500   1.000   0.600    0.31119E-01   0.17688E+00   0.78167E+00
   1.500   1.000   0.700    0.34082E-01   0.88101E-01   0.90019E+00
   1.500   1.000   0.800    0.33742E-01   0.31830E-01   0.96641E+00
   1.500   1.000   0.900    0.31818E-01   0.73068E-02   0.99274E+00
   1.500   1.000   1.000    0.29681E-01   0.00000E+00   0.10000E+01
   1.500   1.100   0.000    0.00000E+00   0.36910E+00   0.26472E+00
   1.500   1.100   0.100    0.68474E-03   0.37885E+00   0.27722E+00
   1.500   1.100   0.200    0.27650E-02   0.38229E+00   0.31598E+00
   1.500   1.100   0.300    0.74285E-02   0.37208E+00   0.38736E+00
   1.500   1.100   0.400    0.14979E-01   0.33615E+00   0.49739E+00
   1.500   1.100   0.500    0.23656E-01   0.26573E+00   0.64080E+00
   1.500   1.100   0.600    0.30381E-01   0.17165E+00   0.78926E+00
   1.500   1.100   0.700    0.33334E-01   0.85172E-01   0.90392E+00
   1.500   1.100   0.800    0.33098E-01   0.30701E-01   0.96771E+00
   1.500   1.100   0.900    0.31322E-01   0.70385E-02   0.99302E+00
   1.500   1.100   1.000    0.29318E-01   0.00000E+00   0.10000E+01
   1.500   1.200   0.000    0.00000E+00   0.35851E+00   0.30762E+00
   1.500   1.200   0.100    0.63808E-03   0.36710E+00   0.32049E+00
   1.500   1.200   0.200    0.25801E-02   0.36837E+00   0.35994E+00
   1.500   1.200   0.300    0.69254E-02   0.35507E+00   0.43117E+00
   1.500   1.200   0.400    0.13939E-01   0.31639E+00   0.53823E+00
   1.500   1.200   0.500    0.21987E-01   0.24618E+00   0.67383E+00
   1.500   1.200   0.600    0.28289E-01   0.15671E+00   0.81065E+00
   1.500   1.200   0.700    0.31217E-01   0.76921E-01   0.91430E+00
   1.500   1.200   0.800    0.31277E-01   0.27549E-01   0.97131E+00
   1.500   1.200   0.900    0.29911E-01   0.62917E-02   0.99381E+00
   1.500   1.200   1.000    0.28281E-01   0.00000E+00   0.10000E+01
   1.500   1.300   0.000    0.00000E+00   0.33839E+00   0.38089E+00
   1.500   1.300   0.100    0.56664E-03   0.34482E+00   0.39388E+00
   1.500   1.300   0.200    0.22973E-02   0.34268E+00   0.43316E+00
   1.500   1.300   0.300    0.61595E-02   0.32517E+00   0.50219E+00
   1.500   1.300   0.400    0.12368E-01   0.28363E+00   0.60221E+00
   1.500   1.300   0.500    0.19496E-01   0.21549E+00   0.72384E+00
   1.500   1.300   0.600    0.25191E-01   0.13424E+00   0.84210E+00
   1.500   1.300   0.700    0.28090E-01   0.64849E-01   0.92927E+00
   1.500   1.300   0.800    0.28575E-01   0.23004E-01   0.97644E+00
   1.500   1.300   0.900    0.27802E-01   0.52226E-02   0.99493E+00
   1.500   1.300   1.000    0.26715E-01   0.00000E+00   0.10000E+01
   1.500   1.400   0.000    0.00000E+00   0.30703E+00   0.48217E+00
   1.500   1.400   0.100    0.47851E-03   0.31023E+00   0.49453E+00
   1.500   1.400   0.200    0.19509E-02   0.30399E+00   0.53141E+00
   1.500   1.400   0.300    0.52303E-02   0.28250E+00   0.59423E+00
   1.500   1.400   0.400    0.10488E-01   0.23994E+00   0.68162E+00
   1.500   1.400   0.500    0.16559E-01   0.17713E+00   0.78329E+00
   1.500   1.400   0.600    0.21573E-01   0.10755E+00   0.87820E+00
   1.500   1.400   0.700    0.24440E-01   0.51005E-01   0.94606E+00
   1.500   1.400   0.800    0.25399E-01   0.17884E-01   0.98214E+00
   1.500   1.400   0.900    0.25292E-01   0.40278E-02   0.99617E+00
   1.500   1.400   1.000    0.24830E-01   0.00000E+00   0.10000E+01
   1.500   1.500   0.000    0.00000E+00   0.26554E+00   0.60114E+00
   1.500   1.500   0.100    0.38490E-03   0.26469E+00   0.61187E+00
   1.500   1.500   0.200    0.15850E-02   0.25447E+00   0.64331E+00
   1.500   1.500   0.300    0.42606E-02   0.23063E+00   0.69547E+00
   1.500   1.500   0.400    0.85575E-02   0.19014E+00   0.76535E+00
   1.500   1.500   0.500    0.13588E-01   0.13615E+00   0.84332E+00
   1.500   1.500   0.600    0.17941E-01   0.80517E-01   0.91337E+00
   1.500   1.500   0.700    0.20767E-01   0.37457E-01   0.96206E+00
   1.500   1.500   0.800    0.22170E-01   0.12971E-01   0.98751E+00
   1.500   1.500   0.900    0.22703E-01   0.28962E-02   0.99732E+00
   1.500   1.500   1.000    0.22855E-01   0.00000E+00   0.10000E+01
   1.500   1.600   0.000    0.00000E+00   0.21881E+00   0.72052E+00
   1.500   1.600   0.100    0.29599E-03   0.21370E+00   0.72877E+00
   1.500   1.600   0.200    0.12422E-02   0.20043E+00   0.75269E+00
   1.500   1.600   0.300    0.33673E-02   0.17646E+00   0.79145E+00
   1.500   1.600   0.400    0.68092E-02   0.14099E+00   0.84179E+00
   1.500   1.600   0.500    0.10931E-01   0.97951E-01   0.89605E+00
   1.500   1.600   0.600    0.14706E-01   0.56478E-01   0.94331E+00
   1.500   1.600   0.700    0.17478E-01   0.25795E-01   0.97539E+00
   1.500   1.600   0.800    0.19237E-01   0.88176E-02   0.99194E+00
   1.500   1.600   0.900    0.20309E-01   0.19469E-02   0.99827E+00
   1.500   1.600   1.000    0.21000E-01   0.00000E+00   0.10000E+01
   1.500   1.700   0.000    0.00000E+00   0.17398E+00   0.82295E+00
   1.500   1.700   0.100    0.22089E-03   0.16511E+00   0.82855E+00
   1.500   1.700   0.200    0.95691E-03   0.15001E+00   0.84460E+00
   1.500   1.700   0.300    0.26355E-02   0.12771E+00   0.87019E+00
   1.500   1.700   0.400    0.53985E-02   0.98726E-01   0.90268E+00
   1.500   1.700   0.500    0.88076E-02   0.66579E-01   0.93683E+00
   1.500   1.700   0.600    0.12121E-01   0.37478E-01   0.96590E+00
   1.500   1.700   0.700    0.14824E-01   0.16815E-01   0.98530E+00
   1.500   1.700   0.800    0.16834E-01   0.56670E-02   0.99520E+00
   1.500   1.700   0.900    0.18312E-01   0.12314E-02   0.99897E+00
   1.500   1.700   1.000    0.19426E-01   0.00000E+00   0.10000E+01
   1.500   1.800   0.000    0.00000E+00   0.13751E+00   0.89857E+00
   1.500   1.800   0.100    0.16375E-03   0.12581E+00   0.90192E+00
   1.500   1.800   0.200    0.74425E-03   0.10992E+00   0.91147E+00
   1.500   1.800   0.300    0.21000E-02   0.89973E-01   0.92653E+00
   1.500   1.800   0.400    0.43841E-02   0.67064E-01   0.94536E+00
   1.500   1.800   0.500    0.72946E-02   0.43847E-01   0.96482E+00
   1.500   1.800   0.600    0.10278E-01   0.24083E-01   0.98113E+00
   1.500   1.800   0.700    0.12914E-01   0.10595E-01   0.99191E+00
   1.500   1.800   0.800    0.15079E-01   0.35084E-02   0.99736E+00
   1.500   1.800   0.900    0.16830E-01   0.74314E-03   0.99944E+00
   1.500   1.800   1.000    0.18242E-01   0.00000E+00   0.10000E+01
   1.500   1.900   0.000    0.00000E+00   0.11333E+00   0.94726E+00
   1.500   1.900   0.100    0.12439E-03   0.99833E-01   0.94904E+00
   1.500   1.900   0.200    0.60404E-03   0.83667E-01   0.95413E+00
   1.500   1.900   0.300    0.17586E-02   0.65630E-01   0.96207E+00
   1.500   1.900   0.400    0.37544E-02   0.46977E-01   0.97193E+00
   1.500   1.900   0.500    0.63717E-02   0.29644E-01   0.98202E+00
   1.500   1.900   0.600    0.91611E-02   0.15803E-01   0.99040E+00
   1.500   1.900   0.700    0.11753E-01   0.67702E-02   0.99589E+00
   1.500   1.900   0.800    0.14000E-01   0.21753E-02   0.99866E+00
   1.500   1.900   0.900    0.15906E-01   0.43986E-03   0.99971E+00
   1.500   1.900   1.000    0.17496E-01   0.00000E+00   0.10000E+01
   1.600   0.000   0.000    0.00000E+00   0.10006E+00   0.97574E+00
   1.600   0.000   0.100    0.92928E-04   0.84609E-01   0.97797E+00
   1.600   0.000   0.200    0.50772E-03   0.67714E-01   0.98132E+00
   1.600   0.000   0.300    0.15350E-02   0.50558E-01   0.98542E+00
   1.600   0.000   0.400    0.33594E-02   0.34434E-01   0.98974E+00
