! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 15  M= 15  NLM=  256   NMU= 16  NPHI= 32  NANG=  354   NSH=   1239808
!  NX=  20   NY=  20   NZ=  11    NPTS=    4851   NCELLS=    4000
!  PROPERTY_FILE=gaussol.prp                     
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    EVEN (Z)             INDEPENDENT_PIXEL=0
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.7070000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON KM)      WAVELENGTH=      2.13
!  SPLITTING_ACCURACY= 0.000E+00   SPHERICAL_HARMONIC_ACCURACY= 0.000E+00
!  SOLUTION_ACCURACY= 0.100E-04
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=   7
!  OUTPUT_TYPE=NET_FLUX_DIV        
!    X       Y        Z       -DIV(Fnet)
   1.300   1.700   0.400    0.12624E-01
   1.300   1.700   0.500    0.14847E-01
   1.300   1.700   0.600    0.12607E-01
   1.300   1.700   0.700    0.77349E-02
   1.300   1.700   0.800    0.34530E-02
   1.300   1.700   0.900    0.11234E-02
   1.300   1.700   1.000    0.26734E-03
   1.300   1.800   0.000    0.15286E-03
   1.300   1.800   0.100    0.64024E-03
   1.300   1.800   0.200    0.19514E-02
   1.300   1.800   0.300    0.43184E-02
   1.300   1.800   0.400    0.69564E-02
   1.300   1.800   0.500    0.81290E-02
   1.300   1.800   0.600    0.68761E-02
   1.300   1.800   0.700    0.42224E-02
   1.300   1.800   0.800    0.18888E-02
   1.300   1.800   0.900    0.61339E-03
   1.300   1.800   1.000    0.14484E-03
   1.300   1.900   0.000    0.77649E-04
   1.300   1.900   0.100    0.33105E-03
   1.300   1.900   0.200    0.10016E-02
   1.300   1.900   0.300    0.22050E-02
   1.300   1.900   0.400    0.35307E-02
   1.300   1.900   0.500    0.41107E-02
   1.300   1.900   0.600    0.34689E-02
   1.300   1.900   0.700    0.21319E-02
   1.300   1.900   0.800    0.95506E-03
   1.300   1.900   0.900    0.31182E-03
   1.300   1.900   1.000    0.72324E-04
   1.400   0.000   0.000    0.29004E-04
   1.400   0.000   0.100    0.11871E-03
   1.400   0.000   0.200    0.35963E-03
   1.400   0.000   0.300    0.78613E-03
   1.400   0.000   0.400    0.12579E-02
   1.400   0.000   0.500    0.14571E-02
   1.400   0.000   0.600    0.12285E-02
   1.400   0.000   0.700    0.75196E-03
   1.400   0.000   0.800    0.33830E-03
   1.400   0.000   0.900    0.11019E-03
   1.400   0.000   1.000    0.26634E-04
   1.400   0.100   0.000    0.61331E-04
   1.400   0.100   0.100    0.25061E-03
   1.400   0.100   0.200    0.75561E-03
   1.400   0.100   0.300    0.16672E-02
   1.400   0.100   0.400    0.26738E-02
   1.400   0.100   0.500    0.31088E-02
   1.400   0.100   0.600    0.26240E-02
   1.400   0.100   0.700    0.16090E-02
   1.400   0.100   0.800    0.71923E-03
   1.400   0.100   0.900    0.23579E-03
   1.400   0.100   1.000    0.57106E-04
   1.400   0.200   0.000    0.11631E-03
   1.400   0.200   0.100    0.48477E-03
   1.400   0.200   0.200    0.14762E-02
   1.400   0.200   0.300    0.32709E-02
   1.400   0.200   0.400    0.52677E-02
   1.400   0.200   0.500    0.61494E-02
   1.400   0.200   0.600    0.51984E-02
   1.400   0.200   0.700    0.31910E-02
   1.400   0.200   0.800    0.14269E-02
   1.400   0.200   0.900    0.46474E-03
   1.400   0.200   1.000    0.11053E-03
   1.400   0.300   0.000    0.20588E-03
   1.400   0.300   0.100    0.85733E-03
   1.400   0.300   0.200    0.26302E-02
   1.400   0.300   0.300    0.58810E-02
   1.400   0.300   0.400    0.95682E-02
   1.400   0.300   0.500    0.11245E-01
   1.400   0.300   0.600    0.95320E-02
   1.400   0.300   0.700    0.58428E-02
   1.400   0.300   0.800    0.26083E-02
   1.400   0.300   0.900    0.84782E-03
   1.400   0.300   1.000    0.20234E-03
   1.400   0.400   0.000    0.32885E-03
   1.400   0.400   0.100    0.13801E-02
   1.400   0.400   0.200    0.42697E-02
   1.400   0.400   0.300    0.96746E-02
   1.400   0.400   0.400    0.15943E-01
   1.400   0.400   0.500    0.18940E-01
   1.400   0.400   0.600    0.16139E-01
   1.400   0.400   0.700    0.99043E-02
   1.400   0.400   0.800    0.44121E-02
   1.400   0.400   0.900    0.14331E-02
   1.400   0.400   1.000    0.34052E-03
   1.400   0.500   0.000    0.47621E-03
   1.400   0.500   0.100    0.20097E-02
   1.400   0.500   0.200    0.62955E-02
   1.400   0.500   0.300    0.14499E-01
   1.400   0.500   0.400    0.24338E-01
   1.400   0.500   0.500    0.29356E-01
   1.400   0.500   0.600    0.25220E-01
   1.400   0.500   0.700    0.15496E-01
   1.400   0.500   0.800    0.68905E-02
   1.400   0.500   0.900    0.22309E-02
   1.400   0.500   1.000    0.52927E-03
   1.400   0.600   0.000    0.62751E-03
   1.400   0.600   0.100    0.26762E-02
   1.400   0.600   0.200    0.84780E-02
   1.400   0.600   0.300    0.19876E-01
   1.400   0.600   0.400    0.34051E-01
   1.400   0.600   0.500    0.41823E-01
   1.400   0.600   0.600    0.36334E-01
   1.400   0.600   0.700    0.22393E-01
   1.400   0.600   0.800    0.99396E-02
   1.400   0.600   0.900    0.32130E-02
   1.400   0.600   1.000    0.75736E-03
   1.400   0.700   0.000    0.76780E-03
   1.400   0.700   0.100    0.32876E-02
   1.400   0.700   0.200    0.10524E-01
   1.400   0.700   0.300    0.25074E-01
   1.400   0.700   0.400    0.43805E-01
   1.400   0.700   0.500    0.54791E-01
   1.400   0.700   0.600    0.48218E-01
   1.400   0.700   0.700    0.29843E-01
   1.400   0.700   0.800    0.13231E-01
   1.400   0.700   0.900    0.42677E-02
   1.400   0.700   1.000    0.10056E-02
   1.400   0.800   0.000    0.87850E-03
   1.400   0.800   0.100    0.37720E-02
   1.400   0.800   0.200    0.12173E-01
   1.400   0.800   0.300    0.29367E-01
   1.400   0.800   0.400    0.52136E-01
   1.400   0.800   0.500    0.66264E-01
   1.400   0.800   0.600    0.58977E-01
   1.400   0.800   0.700    0.36651E-01
   1.400   0.800   0.800    0.16236E-01
   1.400   0.800   0.900    0.52256E-02
   1.400   0.800   1.000    0.12311E-02
   1.400   0.900   0.000    0.94718E-03
   1.400   0.900   0.100    0.40838E-02
   1.400   0.900   0.200    0.13244E-01
   1.400   0.900   0.300    0.32181E-01
   1.400   0.900   0.400    0.57675E-01
   1.400   0.900   0.500    0.74154E-01
   1.400   0.900   0.600    0.66468E-01
   1.400   0.900   0.700    0.41467E-01
   1.400   0.900   0.800    0.18368E-01
   1.400   0.900   0.900    0.59025E-02
   1.400   0.900   1.000    0.13870E-02
   1.400   1.000   0.000    0.97229E-03
   1.400   1.000   0.100    0.41918E-02
   1.400   1.000   0.200    0.13612E-01
   1.400   1.000   0.300    0.33163E-01
   1.400   1.000   0.400    0.59649E-01
   1.400   1.000   0.500    0.76936E-01
   1.400   1.000   0.600    0.69198E-01
   1.400   1.000   0.700    0.43215E-01
   1.400   1.000   0.800    0.19137E-01
   1.400   1.000   0.900    0.61484E-02
   1.400   1.000   1.000    0.14455E-02
   1.400   1.100   0.000    0.94718E-03
   1.400   1.100   0.100    0.40838E-02
   1.400   1.100   0.200    0.13244E-01
   1.400   1.100   0.300    0.32181E-01
   1.400   1.100   0.400    0.57675E-01
   1.400   1.100   0.500    0.74154E-01
   1.400   1.100   0.600    0.66468E-01
   1.400   1.100   0.700    0.41467E-01
   1.400   1.100   0.800    0.18368E-01
   1.400   1.100   0.900    0.59025E-02
   1.400   1.100   1.000    0.13870E-02
   1.400   1.200   0.000    0.87850E-03
   1.400   1.200   0.100    0.37720E-02
   1.400   1.200   0.200    0.12173E-01
   1.400   1.200   0.300    0.29367E-01
   1.400   1.200   0.400    0.52136E-01
   1.400   1.200   0.500    0.66264E-01
   1.400   1.200   0.600    0.58977E-01
   1.400   1.200   0.700    0.36651E-01
   1.400   1.200   0.800    0.16236E-01
   1.400   1.200   0.900    0.52256E-02
   1.400   1.200   1.000    0.12311E-02
   1.400   1.300   0.000    0.76780E-03
   1.400   1.300   0.100    0.32876E-02
   1.400   1.300   0.200    0.10524E-01
   1.400   1.300   0.300    0.25074E-01
   1.400   1.300   0.400    0.43805E-01
   1.400   1.300   0.500    0.54791E-01
   1.400   1.300   0.600    0.48218E-01
   1.400   1.300   0.700    0.29843E-01
   1.400   1.300   0.800    0.13231E-01
   1.400   1.300   0.900    0.42677E-02
   1.400   1.300   1.000    0.10056E-02
   1.400   1.400   0.000    0.62751E-03
   1.400   1.400   0.100    0.26762E-02
   1.400   1.400   0.200    0.84780E-02
   1.400   1.400   0.300    0.19876E-01
   1.400   1.400   0.400    0.34051E-01
   1.400   1.400   0.500    0.41823E-01
   1.400   1.400   0.600    0.36334E-01
   1.400   1.400   0.700    0.22393E-01
   1.400   1.400   0.800    0.99396E-02
   1.400   1.400   0.900    0.32130E-02
   1.400   1.400   1.000    0.75736E-03
   1.400   1.500   0.000    0.47621E-03
   1.400   1.500   0.100    0.20097E-02
   1.400   1.500   0.200    0.62955E-02
   1.400   1.500   0.300    0.14499E-01
   1.400   1.500   0.400    0.24338E-01
   1.400   1.500   0.500    0.29356E-01
   1.400   1.500   0.600    0.25220E-01
   1.400   1.500   0.700    0.15496E-01
   1.400   1.500   0.800    0.68905E-02
   1.400   1.500   0.900    0.22309E-02
   1.400   1.500   1.000    0.52927E-03
   1.400   1.600   0.000    0.32885E-03
   1.400   1.600   0.100    0.13801E-02
   1.400   1.600   0.200    0.42697E-02
   1.400   1.600   0.300    0.96746E-02
   1.400   1.600   0.400    0.15943E-01
   1.400   1.600   0.500    0.18940E-01
   1.400   1.600   0.600    0.16139E-01
   1.400   1.600   0.700    0.99043E-02
   1.400   1.600   0.800    0.44121E-02
   1.400   1.600   0.900    0.14331E-02
   1.400   1.600   1.000    0.34052E-03
   1.400   1.700   0.000    0.20588E-03
   1.400   1.700   0.100    0.85733E-03
   1.400   1.700   0.200    0.26302E-02
   1.400   1.700   0.300    0.58810E-02
   1.400   1.700   0.400    0.95682E-02
   1.400   1.700   0.500    0.11245E-01
   1.400   1.700   0.600    0.95320E-02
   1.400   1.700   0.700    0.58428E-02
   1.400   1.700   0.800    0.26083E-02
   1.400   1.700   0.900    0.84782E-03
   1.400   1.700   1.000    0.20234E-03
   1.400   1.800   0.000    0.11631E-03
   1.400   1.800   0.100    0.48477E-03
   1.400   1.800   0.200    0.14762E-02
   1.400   1.800   0.300    0.32709E-02
   1.400   1.800   0.400    0.52677E-02
   1.400   1.800   0.500    0.61494E-02
   1.400   1.800   0.600    0.51984E-02
   1.400   1.800   0.700    0.31910E-02
   1.400   1.800   0.800    0.14269E-02
   1.400   1.800   0.900    0.46474E-03
   1.400   1.800   1.000    0.11053E-03
   1.400   1.900   0.000    0.61331E-04
   1.400   1.900   0.100    0.25061E-03
   1.400   1.900   0.200    0.75561E-03
   1.400   1.900   0.300    0.16672E-02
   1.400   1.900   0.400    0.26738E-02
   1.400   1.900   0.500    0.31088E-02
   1.400   1.900   0.600    0.26240E-02
   1.400   1.900   0.700    0.16090E-02
   1.400   1.900   0.800    0.71923E-03
   1.400   1.900   0.900    0.23579E-03
   1.400   1.900   1.000    0.57106E-04
   1.500   0.000   0.000    0.20743E-04
   1.500   0.000   0.100    0.81951E-04
   1.500   0.000   0.200    0.25073E-03
   1.500   0.000   0.300    0.55101E-03
   1.500   0.000   0.400    0.87575E-03
   1.500   0.000   0.500    0.10171E-02
   1.500   0.000   0.600    0.85507E-03
   1.500   0.000   0.700    0.52682E-03
   1.500   0.000   0.800    0.23570E-03
   1.500   0.000   0.900    0.76009E-04
   1.500   0.000   1.000    0.19030E-04
   1.500   0.100   0.000    0.40898E-04
   1.500   0.100   0.100    0.17399E-03
   1.500   0.100   0.200    0.52855E-03
   1.500   0.100   0.300    0.11662E-02
   1.500   0.100   0.400    0.18675E-02
   1.500   0.100   0.500    0.21729E-02
   1.500   0.100   0.600    0.18309E-02
   1.500   0.100   0.700    0.11237E-02
   1.500   0.100   0.800    0.50235E-03
   1.500   0.100   0.900    0.16355E-03
   1.500   0.100   1.000    0.38080E-04
   1.500   0.200   0.000    0.80077E-04
   1.500   0.200   0.100    0.33796E-03
   1.500   0.200   0.200    0.10324E-02
   1.500   0.200   0.300    0.22863E-02
   1.500   0.200   0.400    0.36843E-02
   1.500   0.200   0.500    0.42980E-02
   1.500   0.200   0.600    0.36289E-02
   1.500   0.200   0.700    0.22242E-02
   1.500   0.200   0.800    0.99555E-03
   1.500   0.200   0.900    0.32377E-03
   1.500   0.200   1.000    0.76233E-04
   1.500   0.300   0.000    0.14303E-03
   1.500   0.300   0.100    0.59851E-03
   1.500   0.300   0.200    0.18404E-02
   1.500   0.300   0.300    0.41249E-02
   1.500   0.300   0.400    0.66972E-02
   1.500   0.300   0.500    0.78545E-02
   1.500   0.300   0.600    0.66493E-02
   1.500   0.300   0.700    0.40777E-02
   1.500   0.300   0.800    0.18181E-02
   1.500   0.300   0.900    0.59170E-03
   1.500   0.300   1.000    0.14124E-03
   1.500   0.400   0.000    0.22698E-03
   1.500   0.400   0.100    0.96203E-03
   1.500   0.400   0.200    0.29908E-02
   1.500   0.400   0.300    0.67959E-02
   1.500   0.400   0.400    0.11188E-01
   1.500   0.400   0.500    0.13251E-01
   1.500   0.400   0.600    0.11261E-01
   1.500   0.400   0.700    0.69009E-02
   1.500   0.400   0.800    0.30721E-02
   1.500   0.400   0.900    0.99918E-03
   1.500   0.400   1.000    0.23710E-03
   1.500   0.500   0.000    0.32649E-03
   1.500   0.500   0.100    0.13998E-02
   1.500   0.500   0.200    0.44197E-02
   1.500   0.500   0.300    0.10216E-01
   1.500   0.500   0.400    0.17125E-01
   1.500   0.500   0.500    0.20561E-01
   1.500   0.500   0.600    0.17595E-01
   1.500   0.500   0.700    0.10789E-01
   1.500   0.500   0.800    0.47969E-02
   1.500   0.500   0.900    0.15555E-02
   1.500   0.500   1.000    0.36787E-03
   1.500   0.600   0.000    0.43084E-03
   1.500   0.600   0.100    0.18579E-02
   1.500   0.600   0.200    0.59616E-02
   1.500   0.600   0.300    0.14052E-01
   1.500   0.600   0.400    0.24040E-01
   1.500   0.600   0.500    0.29358E-01
   1.500   0.600   0.600    0.25356E-01
   1.500   0.600   0.700    0.15580E-01
   1.500   0.600   0.800    0.69148E-02
   1.500   0.600   0.900    0.22352E-02
   1.500   0.600   1.000    0.52988E-03
   1.500   0.700   0.000    0.52215E-03
   1.500   0.700   0.100    0.22795E-02
   1.500   0.700   0.200    0.74073E-02
   1.500   0.700   0.300    0.17776E-01
   1.500   0.700   0.400    0.31037E-01
   1.500   0.700   0.500    0.38567E-01
   1.500   0.700   0.600    0.33677E-01
   1.500   0.700   0.700    0.20752E-01
   1.500   0.700   0.800    0.91981E-02
   1.500   0.700   0.900    0.29693E-02
   1.500   0.700   1.000    0.70010E-03
   1.500   0.800   0.000    0.59404E-03
   1.500   0.800   0.100    0.26121E-02
   1.500   0.800   0.200    0.85715E-02
   1.500   0.800   0.300    0.20862E-01
   1.500   0.800   0.400    0.37022E-01
   1.500   0.800   0.500    0.46719E-01
   1.500   0.800   0.600    0.41203E-01
   1.500   0.800   0.700    0.25481E-01
   1.500   0.800   0.800    0.11283E-01
   1.500   0.800   0.900    0.36361E-02
   1.500   0.800   1.000    0.85522E-03
   1.500   0.900   0.000    0.64208E-03
   1.500   0.900   0.100    0.28262E-02
   1.500   0.900   0.200    0.93242E-02
   1.500   0.900   0.300    0.22890E-01
   1.500   0.900   0.400    0.41051E-01
   1.500   0.900   0.500    0.52339E-01
   1.500   0.900   0.600    0.46491E-01
   1.500   0.900   0.700    0.28830E-01
   1.500   0.900   0.800    0.12760E-01
   1.500   0.900   0.900    0.41085E-02
   1.500   0.900   1.000    0.96785E-03
   1.500   1.000   0.000    0.65738E-03
   1.500   1.000   0.100    0.28990E-02
   1.500   1.000   0.200    0.95826E-02
   1.500   1.000   0.300    0.23591E-01
   1.500   1.000   0.400    0.42463E-01
   1.500   1.000   0.500    0.54321E-01
   1.500   1.000   0.600    0.48391E-01
   1.500   1.000   0.700    0.30038E-01
   1.500   1.000   0.800    0.13293E-01
   1.500   1.000   0.900    0.42781E-02
   1.500   1.000   1.000    0.10067E-02
   1.500   1.100   0.000    0.64208E-03
   1.500   1.100   0.100    0.28262E-02
   1.500   1.100   0.200    0.93242E-02
   1.500   1.100   0.300    0.22890E-01
   1.500   1.100   0.400    0.41051E-01
   1.500   1.100   0.500    0.52339E-01
   1.500   1.100   0.600    0.46491E-01
   1.500   1.100   0.700    0.28830E-01
   1.500   1.100   0.800    0.12760E-01
   1.500   1.100   0.900    0.41085E-02
   1.500   1.100   1.000    0.96785E-03
   1.500   1.200   0.000    0.59404E-03
   1.500   1.200   0.100    0.26121E-02
   1.500   1.200   0.200    0.85715E-02
   1.500   1.200   0.300    0.20862E-01
   1.500   1.200   0.400    0.37022E-01
   1.500   1.200   0.500    0.46719E-01
   1.500   1.200   0.600    0.41203E-01
   1.500   1.200   0.700    0.25481E-01
   1.500   1.200   0.800    0.11283E-01
   1.500   1.200   0.900    0.36361E-02
   1.500   1.200   1.000    0.85522E-03
   1.500   1.300   0.000    0.52215E-03
   1.500   1.300   0.100    0.22795E-02
   1.500   1.300   0.200    0.74073E-02
   1.500   1.300   0.300    0.17776E-01
   1.500   1.300   0.400    0.31037E-01
   1.500   1.300   0.500    0.38567E-01
   1.500   1.300   0.600    0.33677E-01
   1.500   1.300   0.700    0.20752E-01
   1.500   1.300   0.800    0.91981E-02
   1.500   1.300   0.900    0.29693E-02
   1.500   1.300   1.000    0.70010E-03
   1.500   1.400   0.000    0.43084E-03
   1.500   1.400   0.100    0.18579E-02
   1.500   1.400   0.200    0.59616E-02
   1.500   1.400   0.300    0.14052E-01
   1.500   1.400   0.400    0.24040E-01
   1.500   1.400   0.500    0.29358E-01
   1.500   1.400   0.600    0.25356E-01
   1.500   1.400   0.700    0.15580E-01
   1.500   1.400   0.800    0.69148E-02
   1.500   1.400   0.900    0.22352E-02
   1.500   1.400   1.000    0.52988E-03
   1.500   1.500   0.000    0.32649E-03
   1.500   1.500   0.100    0.13998E-02
   1.500   1.500   0.200    0.44197E-02
   1.500   1.500   0.300    0.10216E-01
   1.500   1.500   0.400    0.17125E-01
   1.500   1.500   0.500    0.20561E-01
   1.500   1.500   0.600    0.17595E-01
   1.500   1.500   0.700    0.10789E-01
   1.500   1.500   0.800    0.47969E-02
   1.500   1.500   0.900    0.15555E-02
   1.500   1.500   1.000    0.36787E-03
   1.500   1.600   0.000    0.22698E-03
   1.500   1.600   0.100    0.96203E-03
   1.500   1.600   0.200    0.29908E-02
   1.500   1.600   0.300    0.67959E-02
   1.500   1.600   0.400    0.11188E-01
   1.500   1.600   0.500    0.13251E-01
   1.500   1.600   0.600    0.11261E-01
   1.500   1.600   0.700    0.69009E-02
   1.500   1.600   0.800    0.30721E-02
   1.500   1.600   0.900    0.99918E-03
   1.500   1.600   1.000    0.23710E-03
   1.500   1.700   0.000    0.14303E-03
   1.500   1.700   0.100    0.59851E-03
   1.500   1.700   0.200    0.18404E-02
   1.500   1.700   0.300    0.41249E-02
   1.500   1.700   0.400    0.66972E-02
   1.500   1.700   0.500    0.78545E-02
   1.500   1.700   0.600    0.66493E-02
   1.500   1.700   0.700    0.40777E-02
   1.500   1.700   0.800    0.18181E-02
   1.500   1.700   0.900    0.59170E-03
   1.500   1.700   1.000    0.14124E-03
   1.500   1.800   0.000    0.80077E-04
   1.500   1.800   0.100    0.33796E-03
   1.500   1.800   0.200    0.10324E-02
   1.500   1.800   0.300    0.22863E-02
   1.500   1.800   0.400    0.36843E-02
   1.500   1.800   0.500    0.42980E-02
   1.500   1.800   0.600    0.36289E-02
   1.500   1.800   0.700    0.22242E-02
   1.500   1.800   0.800    0.99555E-03
   1.500   1.800   0.900    0.32377E-03
   1.500   1.800   1.000    0.76233E-04
   1.500   1.900   0.000    0.40898E-04
   1.500   1.900   0.100    0.17399E-03
   1.500   1.900   0.200    0.52855E-03
   1.500   1.900   0.300    0.11662E-02
   1.500   1.900   0.400    0.18675E-02
   1.500   1.900   0.500    0.21729E-02
   1.500   1.900   0.600    0.18309E-02
   1.500   1.900   0.700    0.11237E-02
   1.500   1.900   0.800    0.50235E-03
   1.500   1.900   0.900    0.16355E-03
   1.500   1.900   1.000    0.38080E-04
   1.600   0.000   0.000    0.12447E-04
   1.600   0.000   0.100    0.53260E-04
   1.600   0.000   0.200    0.16170E-03
   1.600   0.000   0.300    0.35518E-03
   1.600   0.000   0.400    0.56380E-03
   1.600   0.000   0.500    0.65443E-03
   1.600   0.000   0.600    0.55064E-03
   1.600   0.000   0.700    0.33973E-03
   1.600   0.000   0.800    0.15207E-03
   1.600   0.000   0.900    0.49416E-04
   1.600   0.000   1.000    0.11422E-04
   1.600   0.100   0.000    0.28636E-04
   1.600   0.100   0.100    0.11339E-03
   1.600   0.100   0.200    0.34073E-03
   1.600   0.100   0.300    0.75038E-03
   1.600   0.100   0.400    0.12037E-02
   1.600   0.100   0.500    0.13981E-02
   1.600   0.100   0.600    0.11794E-02
   1.600   0.100   0.700    0.72233E-03
   1.600   0.100   0.800    0.32348E-03
   1.600   0.100   0.900    0.10651E-03
   1.600   0.100   1.000    0.26665E-04
   1.600   0.200   0.000    0.52053E-04
   1.600   0.200   0.100    0.21912E-03
   1.600   0.200   0.200    0.66649E-03
   1.600   0.200   0.300    0.14782E-02
   1.600   0.200   0.400    0.23761E-02
   1.600   0.200   0.500    0.27688E-02
   1.600   0.200   0.600    0.23361E-02
   1.600   0.200   0.700    0.14336E-02
   1.600   0.200   0.800    0.64065E-03
   1.600   0.200   0.900    0.20950E-03
   1.600   0.200   1.000    0.49562E-04
   1.600   0.300   0.000    0.92750E-04
   1.600   0.300   0.100    0.38760E-03
   1.600   0.300   0.200    0.11925E-02
   1.600   0.300   0.300    0.26692E-02
   1.600   0.300   0.400    0.43287E-02
   1.600   0.300   0.500    0.50660E-02
   1.600   0.300   0.600    0.42813E-02
   1.600   0.300   0.700    0.26222E-02
   1.600   0.300   0.800    0.11705E-02
   1.600   0.300   0.900    0.38163E-03
   1.600   0.300   1.000    0.91614E-04
   1.600   0.400   0.000    0.14633E-03
   1.600   0.400   0.100    0.62320E-03
   1.600   0.400   0.200    0.19470E-02
   1.600   0.400   0.300    0.44197E-02
   1.600   0.400   0.400    0.72511E-02
   1.600   0.400   0.500    0.85513E-02
   1.600   0.400   0.600    0.72484E-02
   1.600   0.400   0.700    0.44383E-02
   1.600   0.400   0.800    0.19776E-02
   1.600   0.400   0.900    0.64269E-03
   1.600   0.400   1.000    0.15293E-03
   1.600   0.500   0.000    0.21056E-03
   1.600   0.500   0.100    0.91063E-03
   1.600   0.500   0.200    0.28894E-02
   1.600   0.500   0.300    0.66832E-02
   1.600   0.500   0.400    0.11146E-01
   1.600   0.500   0.500    0.13299E-01
   1.600   0.500   0.600    0.11327E-01
   1.600   0.500   0.700    0.69352E-02
   1.600   0.500   0.800    0.30821E-02
   1.600   0.500   0.900    0.10012E-02
   1.600   0.500   1.000    0.23744E-03
   1.600   0.600   0.000    0.27716E-03
   1.600   0.600   0.100    0.12127E-02
   1.600   0.600   0.200    0.39207E-02
   1.600   0.600   0.300    0.92493E-02
   1.600   0.600   0.400    0.15723E-01
   1.600   0.600   0.500    0.19031E-01
   1.600   0.600   0.600    0.16325E-01
   1.600   0.600   0.700    0.10007E-01
   1.600   0.600   0.800    0.44417E-02
   1.600   0.600   0.900    0.14387E-02
   1.600   0.600   1.000    0.34141E-03
   1.600   0.700   0.000    0.33432E-03
   1.600   0.700   0.100    0.14898E-02
   1.600   0.700   0.200    0.48890E-02
   1.600   0.700   0.300    0.11770E-01
   1.600   0.700   0.400    0.20404E-01
   1.600   0.700   0.500    0.25075E-01
   1.600   0.700   0.600    0.21695E-01
   1.600   0.700   0.700    0.13321E-01
   1.600   0.700   0.800    0.58983E-02
   1.600   0.700   0.900    0.19093E-02
   1.600   0.700   1.000    0.44950E-03
   1.600   0.800   0.000    0.38050E-03
   1.600   0.800   0.100    0.17067E-02
   1.600   0.800   0.200    0.56795E-02
   1.600   0.800   0.300    0.13870E-01
   1.600   0.800   0.400    0.24449E-01
   1.600   0.800   0.500    0.30464E-01
   1.600   0.800   0.600    0.26568E-01
   1.600   0.800   0.700    0.16345E-01
   1.600   0.800   0.800    0.72373E-02
   1.600   0.800   0.900    0.23348E-02
   1.600   0.800   1.000    0.55005E-03
   1.600   0.900   0.000    0.40903E-03
   1.600   0.900   0.100    0.18459E-02
   1.600   0.900   0.200    0.61868E-02
   1.600   0.900   0.300    0.15259E-01
   1.600   0.900   0.400    0.27186E-01
   1.600   0.900   0.500    0.34193E-01
   1.600   0.900   0.600    0.29994E-01
   1.600   0.900   0.700    0.18488E-01
   1.600   0.900   0.800    0.81798E-02
   1.600   0.900   0.900    0.26363E-02
   1.600   0.900   1.000    0.61977E-03
   1.600   1.000   0.000    0.42007E-03
   1.600   1.000   0.100    0.18942E-02
   1.600   1.000   0.200    0.63609E-02
   1.600   1.000   0.300    0.15740E-01
   1.600   1.000   0.400    0.28151E-01
   1.600   1.000   0.500    0.35529E-01
   1.600   1.000   0.600    0.31229E-01
   1.600   1.000   0.700    0.19260E-01
   1.600   1.000   0.800    0.85202E-02
   1.600   1.000   0.900    0.27461E-02
   1.600   1.000   1.000    0.64689E-03
   1.600   1.100   0.000    0.40903E-03
   1.600   1.100   0.100    0.18459E-02
   1.600   1.100   0.200    0.61868E-02
   1.600   1.100   0.300    0.15259E-01
   1.600   1.100   0.400    0.27186E-01
   1.600   1.100   0.500    0.34193E-01
   1.600   1.100   0.600    0.29994E-01
   1.600   1.100   0.700    0.18488E-01
   1.600   1.100   0.800    0.81798E-02
   1.600   1.100   0.900    0.26363E-02
   1.600   1.100   1.000    0.61977E-03
   1.600   1.200   0.000    0.38050E-03
   1.600   1.200   0.100    0.17067E-02
   1.600   1.200   0.200    0.56795E-02
   1.600   1.200   0.300    0.13870E-01
   1.600   1.200   0.400    0.24449E-01
   1.600   1.200   0.500    0.30464E-01
   1.600   1.200   0.600    0.26568E-01
   1.600   1.200   0.700    0.16345E-01
   1.600   1.200   0.800    0.72373E-02
   1.600   1.200   0.900    0.23348E-02
   1.600   1.200   1.000    0.55005E-03
   1.600   1.300   0.000    0.33432E-03
   1.600   1.300   0.100    0.14898E-02
   1.600   1.300   0.200    0.48890E-02
   1.600   1.300   0.300    0.11770E-01
   1.600   1.300   0.400    0.20404E-01
   1.600   1.300   0.500    0.25075E-01
   1.600   1.300   0.600    0.21695E-01
   1.600   1.300   0.700    0.13321E-01
   1.600   1.300   0.800    0.58983E-02
   1.600   1.300   0.900    0.19093E-02
   1.600   1.300   1.000    0.44950E-03
   1.600   1.400   0.000    0.27716E-03
   1.600   1.400   0.100    0.12127E-02
   1.600   1.400   0.200    0.39207E-02
   1.600   1.400   0.300    0.92493E-02
   1.600   1.400   0.400    0.15723E-01
   1.600   1.400   0.500    0.19031E-01
   1.600   1.400   0.600    0.16325E-01
   1.600   1.400   0.700    0.10007E-01
   1.600   1.400   0.800    0.44417E-02
   1.600   1.400   0.900    0.14387E-02
   1.600   1.400   1.000    0.34141E-03
   1.600   1.500   0.000    0.21056E-03
   1.600   1.500   0.100    0.91063E-03
