! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L= 11  M= 11  NLM=   78   NMU= 12  NPHI= 24  NANG=  114   NSH=    150529
!  NX=  64   NY=   1   NZ=  30    NPTS=    3867   NCELLS=    5040
!  PROPERTY_FILE=les2y21w16.prp                  
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0400000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON STER)    WAVELENGTH=      1.65
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  24
!  OUTPUT_TYPE=MEDIUM-PROPERTIES   
!    X       Y       Z      Extinct  Albedo  Asymmetry Temp
   2.090   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.090   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.090   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.090   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.145   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.145   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.145   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.145   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.145   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.145   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.145   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.145   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.145   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.145   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.145   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.145   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.145   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.145   0.000   0.525   0.000000 0.000000  0.00000  282.70
   2.145   0.000   0.550   0.000000 0.000000  0.00000  282.50
   2.145   0.000   0.575   0.000000 0.000000  0.00000  282.30
   2.145   0.000   0.600   0.000000 0.000000  0.00000  282.10
   2.145   0.000   0.625   5.583300 0.995339  0.72133  282.00
   2.145   0.000   0.650  12.517447 0.991513  0.74000  281.80
   2.145   0.000   0.675  13.594382 0.991012  0.74088  281.70
   2.145   0.000   0.700  14.164019 0.990828  0.74088  281.60
   2.145   0.000   0.725  16.286224 0.989908  0.74232  281.50
   2.145   0.000   0.750   0.000000 0.000000  0.00000  281.70
   2.145   0.000   0.775   0.000000 0.000000  0.00000  283.90
   2.145   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.145   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.145   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.145   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.145   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.145   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.200   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.200   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.200   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.200   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.200   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.200   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.200   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.200   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.200   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.200   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.200   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.200   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.200   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.200   0.000   0.525   0.000000 0.000000  0.00000  282.70
   2.200   0.000   0.550   0.000000 0.000000  0.00000  282.50
   2.200   0.000   0.575   0.000000 0.000000  0.00000  282.30
   2.200   0.000   0.600   0.000000 0.000000  0.00000  282.10
   2.200   0.000   0.625   8.281531 0.993703  0.73357  282.00
   2.200   0.000   0.650  13.450510 0.991062  0.74088  281.80
   2.200   0.000   0.675  17.511576 0.989430  0.74296  281.70
   2.200   0.000   0.700  22.400112 0.987792  0.74472  281.60
   2.200   0.000   0.725  29.349440 0.985777  0.74693  281.50
   2.200   0.000   0.750   0.000000 0.000000  0.00000  281.70
   2.200   0.000   0.775   0.000000 0.000000  0.00000  283.90
   2.200   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.200   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.200   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.200   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.200   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.200   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.255   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.255   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.255   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.255   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.255   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.255   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.255   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.255   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.255   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.255   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.255   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.255   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.255   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.255   0.000   0.525   0.000000 0.000000  0.00000  282.70
   2.255   0.000   0.550   6.022143 0.995048  0.72442  282.50
   2.255   0.000   0.575   9.094443 0.993221  0.73588  282.30
   2.255   0.000   0.600  11.995626 0.991698  0.74000  282.10
   2.255   0.000   0.625  15.053029 0.990410  0.74164  282.00
   2.255   0.000   0.650  17.430843 0.989454  0.74296  281.80
   2.255   0.000   0.675  20.645088 0.988347  0.74415  281.70
   2.255   0.000   0.700  25.284443 0.986889  0.74584  281.60
   2.255   0.000   0.725  32.618557 0.984900  0.74798  281.50
   2.255   0.000   0.750   0.000000 0.000000  0.00000  281.70
   2.255   0.000   0.775   0.000000 0.000000  0.00000  283.90
   2.255   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.255   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.255   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.255   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.255   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.255   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.310   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.310   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.310   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.310   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.310   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.310   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.310   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.310   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.310   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.310   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.310   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.310   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.310   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.310   0.000   0.525   2.112519 0.998224  0.73710  282.70
   2.310   0.000   0.550   8.108871 0.993774  0.73357  282.50
   2.310   0.000   0.575  12.137028 0.991647  0.74000  282.30
   2.310   0.000   0.600  15.714445 0.990209  0.74164  282.10
   2.310   0.000   0.625  18.647272 0.988995  0.74356  282.00
   2.310   0.000   0.650  20.474337 0.988392  0.74415  281.80
   2.310   0.000   0.675  23.100145 0.987620  0.74472  281.70
   2.310   0.000   0.700  25.029593 0.986949  0.74584  281.60
   2.310   0.000   0.725  28.186630 0.986130  0.74639  281.50
   2.310   0.000   0.750  21.044994 0.988244  0.74415  281.70
   2.310   0.000   0.775   0.000000 0.000000  0.00000  283.90
   2.310   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.310   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.310   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.310   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.310   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.310   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.365   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.365   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.365   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.365   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.365   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.365   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.365   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.365   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.365   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.365   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.365   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.365   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.365   0.000   0.500   3.578229 0.996728  0.70868  282.90
   2.365   0.000   0.525   8.895793 0.993380  0.73472  282.70
   2.365   0.000   0.550  11.057004 0.992176  0.73894  282.50
   2.365   0.000   0.575  14.420626 0.990745  0.74088  282.30
   2.365   0.000   0.600  17.430843 0.989454  0.74296  282.10
   2.365   0.000   0.625  20.531271 0.988377  0.74415  282.00
   2.365   0.000   0.650  23.344791 0.987455  0.74528  281.80
   2.365   0.000   0.675  25.830542 0.986762  0.74584  281.70
   2.365   0.000   0.700  27.205610 0.986350  0.74639  281.60
   2.365   0.000   0.725  33.718155 0.984677  0.74798  281.50
   2.365   0.000   0.750  42.612629 0.982557  0.75045  281.70
   2.365   0.000   0.775  17.424919 0.989455  0.74296  283.90
   2.365   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.365   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.365   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.365   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.365   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.365   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.420   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.420   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.420   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.420   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.420   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.420   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.420   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.420   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.420   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.420   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.420   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.420   0.000   0.475   2.374694 0.997913  0.72402  283.20
   2.420   0.000   0.500   6.218120 0.994895  0.72644  282.90
   2.420   0.000   0.525  10.706491 0.992452  0.73761  282.70
   2.420   0.000   0.550  12.812402 0.991413  0.74000  282.50
   2.420   0.000   0.575  15.689279 0.990218  0.74164  282.30
   2.420   0.000   0.600  17.366972 0.989472  0.74296  282.10
   2.420   0.000   0.625  20.972126 0.988262  0.74415  282.00
   2.420   0.000   0.650  23.870459 0.987326  0.74528  281.80
   2.420   0.000   0.675  24.512442 0.987174  0.74528  281.70
   2.420   0.000   0.700  26.831739 0.986434  0.74639  281.60
   2.420   0.000   0.725  34.194023 0.984490  0.74850  281.50
   2.420   0.000   0.750  40.497082 0.983018  0.74998  281.70
   2.420   0.000   0.775  33.384022 0.984743  0.74798  283.90
   2.420   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.420   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.420   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.420   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.420   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.420   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.475   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.475   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.475   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.475   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.475   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.475   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.475   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.475   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.475   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.475   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.475   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.475   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.475   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.475   0.000   0.525   6.456255 0.994720  0.72835  282.70
   2.475   0.000   0.550  10.022274 0.992710  0.73761  282.50
   2.475   0.000   0.575  14.259018 0.990797  0.74088  282.30
   2.475   0.000   0.600  15.698369 0.990088  0.74232  282.10
   2.475   0.000   0.625  20.208029 0.988462  0.74415  282.00
   2.475   0.000   0.650  22.035509 0.987883  0.74472  281.80
   2.475   0.000   0.675  21.995865 0.987894  0.74472  281.70
   2.475   0.000   0.700  25.002148 0.986956  0.74584  281.60
   2.475   0.000   0.725  26.945124 0.986409  0.74639  281.50
   2.475   0.000   0.750  36.901455 0.983865  0.74901  281.70
   2.475   0.000   0.775  48.556099 0.981403  0.75136  283.90
   2.475   0.000   0.800  21.560860 0.988004  0.74472  286.20
   2.475   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.475   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.475   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.475   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.475   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.530   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.530   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.530   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.530   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.530   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.530   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.530   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.530   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.530   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.530   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.530   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.530   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.530   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.530   0.000   0.525   6.109525 0.995008  0.72442  282.70
   2.530   0.000   0.550  10.429665 0.992554  0.73761  282.50
   2.530   0.000   0.575  14.886454 0.990464  0.74164  282.30
   2.530   0.000   0.600  17.127602 0.989663  0.74232  282.10
   2.530   0.000   0.625  20.701733 0.988331  0.74415  282.00
   2.530   0.000   0.650  21.981150 0.987897  0.74472  281.80
   2.530   0.000   0.675  24.091738 0.987272  0.74528  281.70
   2.530   0.000   0.700  25.998379 0.986724  0.74584  281.60
   2.530   0.000   0.725  29.483055 0.985749  0.74693  281.50
   2.530   0.000   0.750  43.769165 0.982354  0.75045  281.70
   2.530   0.000   0.775  56.746151 0.979995  0.75262  283.90
   2.530   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.530   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.530   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.530   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.530   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.530   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.585   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.585   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.585   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.585   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.585   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.585   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.585   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.585   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.585   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.585   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.585   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.585   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.585   0.000   0.500   3.760216 0.996547  0.70982  282.90
   2.585   0.000   0.525  10.064429 0.992693  0.73761  282.70
   2.585   0.000   0.550  13.744018 0.990961  0.74088  282.50
   2.585   0.000   0.575  17.038034 0.989689  0.74232  282.30
   2.585   0.000   0.600  19.237904 0.988832  0.74356  282.10
   2.585   0.000   0.625  21.252031 0.988191  0.74415  282.00
   2.585   0.000   0.650  22.589138 0.987744  0.74472  281.80
   2.585   0.000   0.675  24.862560 0.987092  0.74528  281.70
   2.585   0.000   0.700  24.624899 0.987147  0.74528  281.60
   2.585   0.000   0.725  30.148346 0.985607  0.74693  281.50
   2.585   0.000   0.750  37.575035 0.983736  0.74901  281.70
   2.585   0.000   0.775  40.618477 0.982996  0.74998  283.90
   2.585   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.585   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.585   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.585   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.585   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.585   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.640   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.640   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.640   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.640   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.640   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.640   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.640   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.640   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.640   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.640   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.640   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.640   0.000   0.475   1.910841 0.998500  0.75512  283.20
   2.640   0.000   0.500   7.686170 0.993953  0.73357  282.90
   2.640   0.000   0.525  11.080678 0.992166  0.73894  282.70
   2.640   0.000   0.550  13.457383 0.991059  0.74088  282.50
   2.640   0.000   0.575  15.720763 0.990208  0.74164  282.30
   2.640   0.000   0.600  17.942833 0.989307  0.74296  282.10
   2.640   0.000   0.625  20.058340 0.988615  0.74356  282.00
   2.640   0.000   0.650  21.806803 0.987941  0.74472  281.80
   2.640   0.000   0.675  23.201233 0.987489  0.74528  281.70
   2.640   0.000   0.700  23.216799 0.987593  0.74472  281.60
   2.640   0.000   0.725  24.792929 0.987108  0.74528  281.50
   2.640   0.000   0.750  20.228851 0.988457  0.74415  281.70
   2.640   0.000   0.775  13.806623 0.990942  0.74088  283.90
   2.640   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.640   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.640   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.640   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.640   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.640   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.695   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.695   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.695   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.695   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.695   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.695   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.695   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.695   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.695   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.695   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.695   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.695   0.000   0.475   3.500973 0.996769  0.70868  283.20
   2.695   0.000   0.500   7.686170 0.993953  0.73357  282.90
   2.695   0.000   0.525   9.715310 0.992980  0.73588  282.70
   2.695   0.000   0.550  10.721122 0.992302  0.73894  282.50
   2.695   0.000   0.575  12.473536 0.991527  0.74000  282.30
   2.695   0.000   0.600  15.092219 0.990398  0.74164  282.10
   2.695   0.000   0.625  18.361715 0.989192  0.74296  282.00
   2.695   0.000   0.650  21.324316 0.988173  0.74415  281.80
   2.695   0.000   0.675  23.837576 0.987333  0.74528  281.70
   2.695   0.000   0.700  26.536974 0.986602  0.74584  281.60
   2.695   0.000   0.725  30.189272 0.985598  0.74693  281.50
   2.695   0.000   0.750  28.339394 0.985999  0.74693  281.70
   2.695   0.000   0.775  23.440372 0.987431  0.74528  283.90
   2.695   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.695   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.695   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.695   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.695   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.695   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.750   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.750   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.750   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.750   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.750   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.750   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.750   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.750   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.750   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.750   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.750   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.750   0.000   0.475   2.528174 0.997727  0.71759  283.20
   2.750   0.000   0.500   5.830915 0.995135  0.72442  282.90
   2.750   0.000   0.525   7.120282 0.994346  0.73049  282.70
   2.750   0.000   0.550   8.210783 0.993732  0.73357  282.50
   2.750   0.000   0.575  10.404182 0.992564  0.73761  282.30
   2.750   0.000   0.600  13.477986 0.991052  0.74088  282.10
   2.750   0.000   0.625  16.948231 0.989716  0.74232  282.00
   2.750   0.000   0.650  20.012810 0.988514  0.74415  281.80
   2.750   0.000   0.675  22.899734 0.987669  0.74472  281.70
   2.750   0.000   0.700  25.609032 0.986813  0.74584  281.60
   2.750   0.000   0.725  29.852341 0.985669  0.74693  281.50
   2.750   0.000   0.750  36.254829 0.983992  0.74901  281.70
   2.750   0.000   0.775  39.885979 0.983216  0.74950  283.90
   2.750   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.750   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.750   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.750   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.750   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.750   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.805   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.805   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.805   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.805   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.805   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.805   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.805   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.805   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.805   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.805   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.805   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.805   0.000   0.475   3.265270 0.996996  0.70717  283.20
   2.805   0.000   0.500   3.422241 0.996812  0.70868  282.90
   2.805   0.000   0.525   3.142718 0.997067  0.70717  282.70
   2.805   0.000   0.550   5.238905 0.995572  0.71871  282.50
   2.805   0.000   0.575   8.839487 0.993402  0.73472  282.30
   2.805   0.000   0.600  12.430113 0.991544  0.74000  282.10
   2.805   0.000   0.625  15.785320 0.990062  0.74232  282.00
   2.805   0.000   0.650  18.741266 0.988970  0.74356  281.80
   2.805   0.000   0.675  20.546974 0.988372  0.74415  281.70
   2.805   0.000   0.700  20.520897 0.988379  0.74415  281.60
   2.805   0.000   0.725  13.186650 0.991152  0.74088  281.50
   2.805   0.000   0.750  13.648899 0.990994  0.74088  281.70
   2.805   0.000   0.775  24.357138 0.987210  0.74528  283.90
   2.805   0.000   0.800   0.000000 0.000000  0.00000  286.20
   2.805   0.000   0.825   0.000000 0.000000  0.00000  286.90
   2.805   0.000   0.850   0.000000 0.000000  0.00000  288.00
   2.805   0.000   0.900   0.000000 0.000000  0.00000  289.00
   2.805   0.000   0.950   0.000000 0.000000  0.00000  289.50
   2.805   0.000   1.000   0.000000 0.000000  0.00000  290.00
   2.860   0.000   0.000   0.000000 0.000000  0.00000  288.00
   2.860   0.000   0.050   0.000000 0.000000  0.00000  287.50
   2.860   0.000   0.100   0.000000 0.000000  0.00000  287.00
   2.860   0.000   0.150   0.000000 0.000000  0.00000  286.50
   2.860   0.000   0.200   0.000000 0.000000  0.00000  286.00
   2.860   0.000   0.250   0.000000 0.000000  0.00000  285.50
   2.860   0.000   0.300   0.000000 0.000000  0.00000  285.50
   2.860   0.000   0.350   0.000000 0.000000  0.00000  284.50
   2.860   0.000   0.400   0.000000 0.000000  0.00000  284.00
   2.860   0.000   0.425   0.000000 0.000000  0.00000  283.60
   2.860   0.000   0.450   0.000000 0.000000  0.00000  283.40
   2.860   0.000   0.475   0.000000 0.000000  0.00000  283.20
   2.860   0.000   0.500   0.000000 0.000000  0.00000  282.90
   2.860   0.000   0.525   0.000000 0.000000  0.00000  282.70
   2.860   0.000   0.550   4.137565 0.996288  0.71218  282.50
   2.860   0.000   0.575   8.957932 0.993276  0.73588  282.30
   2.860   0.000   0.600  12.350091 0.991571  0.74000  282.10
   2.860   0.000   0.625  15.809970 0.990054  0.74232  282.00
   2.860   0.000   0.650  19.413385 0.988785  0.74356  281.80
   2.860   0.000   0.675  22.173861 0.987848  0.74472  281.70
   2.860   0.000   0.700  22.336020 0.987807  0.74472  281.60
   2.860   0.000   0.725  15.466732 0.990285  0.74164  281.50
