! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L=  1  M=  0  NLM=    2   NMU=  2  NPHI=  2  NANG=    4   NSH=     51628
!  NX=4096   NY=   1   NZ=  20    NPTS=  103771   NCELLS=  119876
!  PROPERTY_FILE=spot3D0p865CER12.prp            
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      0.87
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  19
!  OUTPUT_TYPE=FLUX                
!    UPWELLING FLUX:     Z=  1.000    NXO=4096    NYO=   1
!    DOWNWELLING FLUX:   Z=  1.000
!   X       Y           UP       DOWN_DIFFUSE   DOWN_DIRECT
 129.000   0.000    0.50603E+00   0.00000E+00   0.10000E+01
 130.000   0.000    0.51316E+00   0.00000E+00   0.10000E+01
 131.000   0.000    0.50739E+00   0.00000E+00   0.10000E+01
 132.000   0.000    0.49780E+00   0.00000E+00   0.10000E+01
 133.000   0.000    0.49638E+00   0.00000E+00   0.10000E+01
 134.000   0.000    0.48722E+00   0.00000E+00   0.10000E+01
 135.000   0.000    0.49310E+00   0.00000E+00   0.10000E+01
 136.000   0.000    0.50473E+00   0.00000E+00   0.10000E+01
 137.000   0.000    0.50737E+00   0.00000E+00   0.10000E+01
 138.000   0.000    0.51941E+00   0.00000E+00   0.10000E+01
 139.000   0.000    0.52208E+00   0.00000E+00   0.10000E+01
 140.000   0.000    0.53367E+00   0.00000E+00   0.10000E+01
 141.000   0.000    0.53044E+00   0.00000E+00   0.10000E+01
 142.000   0.000    0.52579E+00   0.00000E+00   0.10000E+01
 143.000   0.000    0.53274E+00   0.00000E+00   0.10000E+01
 144.000   0.000    0.54464E+00   0.00000E+00   0.10000E+01
 145.000   0.000    0.55426E+00   0.00000E+00   0.10000E+01
 146.000   0.000    0.55814E+00   0.00000E+00   0.10000E+01
 147.000   0.000    0.55777E+00   0.00000E+00   0.10000E+01
 148.000   0.000    0.54051E+00   0.00000E+00   0.10000E+01
 149.000   0.000    0.54168E+00   0.00000E+00   0.10000E+01
 150.000   0.000    0.54517E+00   0.00000E+00   0.10000E+01
 151.000   0.000    0.53674E+00   0.00000E+00   0.10000E+01
 152.000   0.000    0.52149E+00   0.00000E+00   0.10000E+01
 153.000   0.000    0.51449E+00   0.00000E+00   0.10000E+01
 154.000   0.000    0.52169E+00   0.00000E+00   0.10000E+01
 155.000   0.000    0.53177E+00   0.00000E+00   0.10000E+01
 156.000   0.000    0.54103E+00   0.00000E+00   0.10000E+01
 157.000   0.000    0.53773E+00   0.00000E+00   0.10000E+01
 158.000   0.000    0.53384E+00   0.00000E+00   0.10000E+01
 159.000   0.000    0.52874E+00   0.00000E+00   0.10000E+01
 160.000   0.000    0.53058E+00   0.00000E+00   0.10000E+01
 161.000   0.000    0.52418E+00   0.00000E+00   0.10000E+01
 162.000   0.000    0.51725E+00   0.00000E+00   0.10000E+01
 163.000   0.000    0.51885E+00   0.00000E+00   0.10000E+01
 164.000   0.000    0.51524E+00   0.00000E+00   0.10000E+01
 165.000   0.000    0.50699E+00   0.00000E+00   0.10000E+01
 166.000   0.000    0.49890E+00   0.00000E+00   0.10000E+01
 167.000   0.000    0.49968E+00   0.00000E+00   0.10000E+01
 168.000   0.000    0.49532E+00   0.00000E+00   0.10000E+01
 169.000   0.000    0.50101E+00   0.00000E+00   0.10000E+01
 170.000   0.000    0.50701E+00   0.00000E+00   0.10000E+01
 171.000   0.000    0.50203E+00   0.00000E+00   0.10000E+01
 172.000   0.000    0.49515E+00   0.00000E+00   0.10000E+01
 173.000   0.000    0.48645E+00   0.00000E+00   0.10000E+01
 174.000   0.000    0.47816E+00   0.00000E+00   0.10000E+01
 175.000   0.000    0.47586E+00   0.00000E+00   0.10000E+01
 176.000   0.000    0.46141E+00   0.00000E+00   0.10000E+01
 177.000   0.000    0.45552E+00   0.00000E+00   0.10000E+01
 178.000   0.000    0.46534E+00   0.00000E+00   0.10000E+01
 179.000   0.000    0.46777E+00   0.00000E+00   0.10000E+01
 180.000   0.000    0.48022E+00   0.00000E+00   0.10000E+01
 181.000   0.000    0.47778E+00   0.00000E+00   0.10000E+01
 182.000   0.000    0.47436E+00   0.00000E+00   0.10000E+01
 183.000   0.000    0.46988E+00   0.00000E+00   0.10000E+01
 184.000   0.000    0.47482E+00   0.00000E+00   0.10000E+01
 185.000   0.000    0.47370E+00   0.00000E+00   0.10000E+01
 186.000   0.000    0.48068E+00   0.00000E+00   0.10000E+01
 187.000   0.000    0.48675E+00   0.00000E+00   0.10000E+01
 188.000   0.000    0.48714E+00   0.00000E+00   0.10000E+01
 189.000   0.000    0.49313E+00   0.00000E+00   0.10000E+01
 190.000   0.000    0.49603E+00   0.00000E+00   0.10000E+01
 191.000   0.000    0.49532E+00   0.00000E+00   0.10000E+01
 192.000   0.000    0.47634E+00   0.00000E+00   0.10000E+01
 193.000   0.000    0.46936E+00   0.00000E+00   0.10000E+01
 194.000   0.000    0.47777E+00   0.00000E+00   0.10000E+01
 195.000   0.000    0.47672E+00   0.00000E+00   0.10000E+01
 196.000   0.000    0.48028E+00   0.00000E+00   0.10000E+01
 197.000   0.000    0.48718E+00   0.00000E+00   0.10000E+01
 198.000   0.000    0.49201E+00   0.00000E+00   0.10000E+01
 199.000   0.000    0.48339E+00   0.00000E+00   0.10000E+01
 200.000   0.000    0.46507E+00   0.00000E+00   0.10000E+01
 201.000   0.000    0.45213E+00   0.00000E+00   0.10000E+01
 202.000   0.000    0.44424E+00   0.00000E+00   0.10000E+01
 203.000   0.000    0.44993E+00   0.00000E+00   0.10000E+01
 204.000   0.000    0.45942E+00   0.00000E+00   0.10000E+01
 205.000   0.000    0.46064E+00   0.00000E+00   0.10000E+01
 206.000   0.000    0.47145E+00   0.00000E+00   0.10000E+01
 207.000   0.000    0.48614E+00   0.00000E+00   0.10000E+01
 208.000   0.000    0.50863E+00   0.00000E+00   0.10000E+01
 209.000   0.000    0.51696E+00   0.00000E+00   0.10000E+01
 210.000   0.000    0.50847E+00   0.00000E+00   0.10000E+01
 211.000   0.000    0.50726E+00   0.00000E+00   0.10000E+01
 212.000   0.000    0.49790E+00   0.00000E+00   0.10000E+01
 213.000   0.000    0.49327E+00   0.00000E+00   0.10000E+01
 214.000   0.000    0.50073E+00   0.00000E+00   0.10000E+01
 215.000   0.000    0.49517E+00   0.00000E+00   0.10000E+01
 216.000   0.000    0.48514E+00   0.00000E+00   0.10000E+01
 217.000   0.000    0.48516E+00   0.00000E+00   0.10000E+01
 218.000   0.000    0.47808E+00   0.00000E+00   0.10000E+01
 219.000   0.000    0.47462E+00   0.00000E+00   0.10000E+01
 220.000   0.000    0.48506E+00   0.00000E+00   0.10000E+01
 221.000   0.000    0.48493E+00   0.00000E+00   0.10000E+01
 222.000   0.000    0.48974E+00   0.00000E+00   0.10000E+01
 223.000   0.000    0.48505E+00   0.00000E+00   0.10000E+01
 224.000   0.000    0.45025E+00   0.00000E+00   0.10000E+01
 225.000   0.000    0.44011E+00   0.00000E+00   0.10000E+01
 226.000   0.000    0.42572E+00   0.00000E+00   0.10000E+01
 227.000   0.000    0.42334E+00   0.00000E+00   0.10000E+01
 228.000   0.000    0.41338E+00   0.00000E+00   0.10000E+01
 229.000   0.000    0.40811E+00   0.00000E+00   0.10000E+01
 230.000   0.000    0.41531E+00   0.00000E+00   0.10000E+01
 231.000   0.000    0.42420E+00   0.00000E+00   0.10000E+01
 232.000   0.000    0.43035E+00   0.00000E+00   0.10000E+01
 233.000   0.000    0.43072E+00   0.00000E+00   0.10000E+01
 234.000   0.000    0.44109E+00   0.00000E+00   0.10000E+01
 235.000   0.000    0.44040E+00   0.00000E+00   0.10000E+01
 236.000   0.000    0.44409E+00   0.00000E+00   0.10000E+01
 237.000   0.000    0.45170E+00   0.00000E+00   0.10000E+01
 238.000   0.000    0.45783E+00   0.00000E+00   0.10000E+01
 239.000   0.000    0.46626E+00   0.00000E+00   0.10000E+01
 240.000   0.000    0.47207E+00   0.00000E+00   0.10000E+01
 241.000   0.000    0.47974E+00   0.00000E+00   0.10000E+01
 242.000   0.000    0.48335E+00   0.00000E+00   0.10000E+01
 243.000   0.000    0.48555E+00   0.00000E+00   0.10000E+01
 244.000   0.000    0.47603E+00   0.00000E+00   0.10000E+01
 245.000   0.000    0.46607E+00   0.00000E+00   0.10000E+01
 246.000   0.000    0.45638E+00   0.00000E+00   0.10000E+01
 247.000   0.000    0.45371E+00   0.00000E+00   0.10000E+01
 248.000   0.000    0.43981E+00   0.00000E+00   0.10000E+01
 249.000   0.000    0.44266E+00   0.00000E+00   0.10000E+01
 250.000   0.000    0.44916E+00   0.00000E+00   0.10000E+01
 251.000   0.000    0.44824E+00   0.00000E+00   0.10000E+01
 252.000   0.000    0.45376E+00   0.00000E+00   0.10000E+01
 253.000   0.000    0.45233E+00   0.00000E+00   0.10000E+01
 254.000   0.000    0.45591E+00   0.00000E+00   0.10000E+01
 255.000   0.000    0.44812E+00   0.00000E+00   0.10000E+01
 256.000   0.000    0.40644E+00   0.00000E+00   0.10000E+01
 257.000   0.000    0.39373E+00   0.00000E+00   0.10000E+01
 258.000   0.000    0.37917E+00   0.00000E+00   0.10000E+01
 259.000   0.000    0.37813E+00   0.00000E+00   0.10000E+01
 260.000   0.000    0.37219E+00   0.00000E+00   0.10000E+01
 261.000   0.000    0.37267E+00   0.00000E+00   0.10000E+01
 262.000   0.000    0.36519E+00   0.00000E+00   0.10000E+01
 263.000   0.000    0.35963E+00   0.00000E+00   0.10000E+01
 264.000   0.000    0.36271E+00   0.00000E+00   0.10000E+01
 265.000   0.000    0.36529E+00   0.00000E+00   0.10000E+01
 266.000   0.000    0.35594E+00   0.00000E+00   0.10000E+01
 267.000   0.000    0.35568E+00   0.00000E+00   0.10000E+01
 268.000   0.000    0.34966E+00   0.00000E+00   0.10000E+01
