! Spherical Harmonic Discrete Ordinate Radiative Transfer Output
!  L=  1  M=  0  NLM=    2   NMU=  2  NPHI=  2  NANG=    4   NSH=     51628
!  NX=4096   NY=   1   NZ=  20    NPTS=  103771   NCELLS=  119876
!  PROPERTY_FILE=spot3D0p865CER12.prp            
!  CORRELATED_K-DIST_FILE=NONE                               NUM_G= 1
!  INPUT_SAVE_FILE=NONE                            
!  OUTPUT_SAVE_FILE=NONE                            
!  SOURCE_TYPE=SOLAR               DELTA-M METHOD
!  GRID_TYPE=EVEN (X,Y)    PROPERTY-FILE (Z)    INDEPENDENT_PIXEL=2
!  SURFACE_TYPE=FIXED LAMBERTIAN       HORIZ_BOUNDARY_COND=0
!  GROUND_ALBEDO=0.0000000  SKY_RAD= 0.00000E+00
!  SOLAR_FLUX= 0.100000E+01   SOLAR_MU=-0.5000000   SOLAR_AZ=   0.000
!  UNITS=WATTS/(M^2 MICRON)         WAVELENGTH=      0.87
!  SPLITTING_ACCURACY= 0.300E-01   SPHERICAL_HARMONIC_ACCURACY= 0.300E-02
!  SOLUTION_ACCURACY= 0.100E-03
!  MAXIMUM_ITERATIONS= 100   NUMBER_ITERATIONS=  19
!  OUTPUT_TYPE=FLUX                
!    UPWELLING FLUX:     Z=  1.000
!    DOWNWELLING FLUX:   Z=  0.000
!   X       Y           UP       DOWN_DIFFUSE   DOWN_DIRECT
 *******   0.000    0.27569E+00   0.39713E+00   0.36431E+00
 *******   0.000    0.28529E+00   0.40560E+00   0.31863E+00
 *******   0.000    0.29136E+00   0.41116E+00   0.30119E+00
 *******   0.000    0.29784E+00   0.41638E+00   0.29527E+00
 *******   0.000    0.30090E+00   0.41889E+00   0.27797E+00
 *******   0.000    0.30072E+00   0.41896E+00   0.27433E+00
 *******   0.000    0.30806E+00   0.42335E+00   0.28727E+00
 *******   0.000    0.30188E+00   0.41855E+00   0.25170E+00
 *******   0.000    0.28906E+00   0.40914E+00   0.27156E+00
 *******   0.000    0.28290E+00   0.40436E+00   0.31053E+00
 *******   0.000    0.28840E+00   0.40791E+00   0.32375E+00
 *******   0.000    0.28399E+00   0.40423E+00   0.28727E+00
 *******   0.000    0.27631E+00   0.39793E+00   0.30673E+00
 *******   0.000    0.27505E+00   0.39629E+00   0.33189E+00
 *******   0.000    0.26759E+00   0.39030E+00   0.31831E+00
 *******   0.000    0.27226E+00   0.39462E+00   0.35554E+00
 *******   0.000    0.28234E+00   0.40331E+00   0.33583E+00
 *******   0.000    0.29219E+00   0.41166E+00   0.30945E+00
 *******   0.000    0.30118E+00   0.41884E+00   0.29039E+00
 *******   0.000    0.30411E+00   0.42150E+00   0.27109E+00
 *******   0.000    0.31557E+00   0.42896E+00   0.28344E+00
 *******   0.000    0.31403E+00   0.42820E+00   0.24297E+00
 *******   0.000    0.31156E+00   0.42682E+00   0.25971E+00
 *******   0.000    0.30912E+00   0.42551E+00   0.26540E+00
 *******   0.000    0.31697E+00   0.43059E+00   0.27933E+00
 *******   0.000    0.32217E+00   0.43367E+00   0.25066E+00
 *******   0.000    0.31850E+00   0.43173E+00   0.23643E+00
 *******   0.000    0.31874E+00   0.43180E+00   0.25832E+00
 *******   0.000    0.33494E+00   0.44092E+00   0.26819E+00
 *******   0.000    0.33392E+00   0.44052E+00   0.20913E+00
 *******   0.000    0.32777E+00   0.43631E+00   0.22513E+00
 *******   0.000    0.31337E+00   0.42637E+00   0.23059E+00
 *******   0.000    0.29152E+00   0.41090E+00   0.25183E+00
 *******   0.000    0.28262E+00   0.40414E+00   0.31311E+00
 *******   0.000    0.28766E+00   0.40738E+00   0.32634E+00
 *******   0.000    0.28386E+00   0.40413E+00   0.28982E+00
 *******   0.000    0.27806E+00   0.39903E+00   0.30773E+00
 *******   0.000    0.27013E+00   0.39193E+00   0.31898E+00
 *******   0.000    0.26298E+00   0.38536E+00   0.33822E+00
 *******   0.000    0.26255E+00   0.38425E+00   0.35815E+00
 *******   0.000    0.25600E+00   0.37812E+00   0.34367E+00
 *******   0.000    0.25536E+00   0.37706E+00   0.37150E+00
 *******   0.000    0.24880E+00   0.37138E+00   0.35784E+00
 *******   0.000    0.25432E+00   0.37667E+00   0.39519E+00
 *******   0.000    0.26601E+00   0.38689E+00   0.37293E+00
 *******   0.000    0.26509E+00   0.38690E+00   0.32635E+00
 *******   0.000    0.26403E+00   0.38693E+00   0.34563E+00
 *******   0.000    0.27647E+00   0.39770E+00   0.36558E+00
 *******   0.000    0.30367E+00   0.41845E+00   0.33754E+00
 *******   0.000    0.30647E+00   0.42202E+00   0.24542E+00
 *******   0.000    0.30175E+00   0.41948E+00   0.26374E+00
 *******   0.000    0.30094E+00   0.41847E+00   0.28298E+00
 *******   0.000    0.29287E+00   0.41247E+00   0.26876E+00
 *******   0.000    0.28811E+00   0.40894E+00   0.29666E+00
 *******   0.000    0.29212E+00   0.41152E+00   0.31159E+00
 *******   0.000    0.29367E+00   0.41190E+00   0.28875E+00
 *******   0.000    0.28183E+00   0.40275E+00   0.27649E+00
 *******   0.000    0.27918E+00   0.40015E+00   0.32525E+00
 *******   0.000    0.27129E+00   0.39388E+00   0.31171E+00
 *******   0.000    0.27626E+00   0.39829E+00   0.34887E+00
 *******   0.000    0.28675E+00   0.40672E+00   0.32852E+00
 *******   0.000    0.29240E+00   0.41110E+00   0.29600E+00
 *******   0.000    0.28753E+00   0.40771E+00   0.28117E+00
 *******   0.000    0.28294E+00   0.40444E+00   0.30395E+00
 *******   0.000    0.28611E+00   0.40709E+00   0.32003E+00
 *******   0.000    0.29301E+00   0.41237E+00   0.30787E+00
 *******   0.000    0.29832E+00   0.41591E+00   0.28884E+00
 *******   0.000    0.29230E+00   0.41111E+00   0.26956E+00
 *******   0.000    0.28138E+00   0.40259E+00   0.28915E+00
 *******   0.000    0.27598E+00   0.39838E+00   0.32174E+00
 *******   0.000    0.28219E+00   0.40360E+00   0.33683E+00
 *******   0.000    0.29215E+00   0.41181E+00   0.31373E+00
 *******   0.000    0.30435E+00   0.42134E+00   0.29461E+00
 *******   0.000    0.31520E+00   0.42914E+00   0.27173E+00
 *******   0.000    0.32255E+00   0.43379E+00   0.25321E+00
 *******   0.000    0.31794E+00   0.43097E+00   0.23459E+00
 *******   0.000    0.31082E+00   0.42613E+00   0.25165E+00
 *******   0.000    0.30250E+00   0.42025E+00   0.26245E+00
 *******   0.000    0.29855E+00   0.41746E+00   0.27952E+00
 *******   0.000    0.29813E+00   0.41727E+00   0.28531E+00
 *******   0.000    0.31179E+00   0.42662E+00   0.29685E+00
 *******   0.000    0.31488E+00   0.42927E+00   0.24803E+00
 *******   0.000    0.32177E+00   0.43347E+00   0.26240E+00
 *******   0.000    0.32279E+00   0.43325E+00   0.24046E+00
 *******   0.000    0.30748E+00   0.42385E+00   0.22991E+00
 *******   0.000    0.30847E+00   0.42476E+00   0.29147E+00
 *******   0.000    0.31391E+00   0.42827E+00   0.27264E+00
 *******   0.000    0.31392E+00   0.42879E+00   0.25363E+00
 *******   0.000    0.32136E+00   0.43370E+00   0.26730E+00
 *******   0.000    0.32247E+00   0.43485E+00   0.24108E+00
 *******   0.000    0.33222E+00   0.44049E+00   0.25362E+00
 *******   0.000    0.33216E+00   0.44046E+00   0.21930E+00
 *******   0.000    0.33611E+00   0.44242E+00   0.23467E+00
 *******   0.000    0.34356E+00   0.44582E+00   0.22812E+00
 *******   0.000    0.34856E+00   0.44789E+00   0.21211E+00
 *******   0.000    0.35226E+00   0.44924E+00   0.20674E+00
 *******   0.000    0.34494E+00   0.44596E+00   0.19334E+00
 *******   0.000    0.33588E+00   0.44162E+00   0.21286E+00
 *******   0.000    0.32902E+00   0.43789E+00   0.22895E+00
 *******   0.000    0.32058E+00   0.43295E+00   0.23444E+00
 *******   0.000    0.31474E+00   0.42928E+00   0.25150E+00
 *******   0.000    0.31181E+00   0.42754E+00   0.26230E+00
 *******   0.000    0.32135E+00   0.43351E+00   0.27511E+00
 *******   0.000    0.32497E+00   0.43587E+00   0.23994E+00
 *******   0.000    0.33964E+00   0.44400E+00   0.25244E+00
 *******   0.000    0.35064E+00   0.44928E+00   0.21489E+00
 *******   0.000    0.35616E+00   0.45153E+00   0.19922E+00
 *******   0.000    0.35853E+00   0.45196E+00   0.19398E+00
 *******   0.000    0.34705E+00   0.44686E+00   0.18269E+00
 *******   0.000    0.34454E+00   0.44550E+00   0.22024E+00
 *******   0.000    0.33381E+00   0.43954E+00   0.20661E+00
 *******   0.000    0.32100E+00   0.43188E+00   0.22761E+00
 *******   0.000    0.30552E+00   0.42237E+00   0.24782E+00
 *******   0.000    0.30632E+00   0.42291E+00   0.29355E+00
 *******   0.000    0.30973E+00   0.42464E+00   0.27469E+00
 *******   0.000    0.30348E+00   0.42030E+00   0.25564E+00
 *******   0.000    0.29460E+00   0.41395E+00   0.27463E+00
 *******   0.000    0.29369E+00   0.41291E+00   0.29936E+00
 *******   0.000    0.28934E+00   0.40986E+00   0.28450E+00
 *******   0.000    0.29250E+00   0.41250E+00   0.30733E+00
 *******   0.000    0.31664E+00   0.42925E+00   0.31560E+00
 *******   0.000    0.32749E+00   0.43638E+00   0.23554E+00
 *******   0.000    0.32230E+00   0.43366E+00   0.22159E+00
 *******   0.000    0.31266E+00   0.42755E+00   0.24307E+00
 *******   0.000    0.30396E+00   0.42179E+00   0.26182E+00
 *******   0.000    0.30737E+00   0.42422E+00   0.28631E+00
 *******   0.000    0.31329E+00   0.42845E+00   0.26922E+00
 *******   0.000    0.32335E+00   0.43509E+00   0.26344E+00
 *******   0.000    0.33524E+00   0.44187E+00   0.24414E+00
 *******   0.000    0.33839E+00   0.44364E+00   0.21704E+00
 *******   0.000    0.35007E+00   0.44904E+00   0.22919E+00
 *******   0.000    0.35238E+00   0.45019E+00   0.19606E+00
 *******   0.000    0.36195E+00   0.45435E+00   0.20890E+00
 *******   0.000    0.36718E+00   0.45605E+00   0.18402E+00
 *******   0.000    0.36068E+00   0.45340E+00   0.17133E+00
 *******   0.000    0.35296E+00   0.45012E+00   0.19093E+00
 *******   0.000    0.34891E+00   0.44822E+00   0.20560E+00
 *******   0.000    0.34032E+00   0.44418E+00   0.20254E+00
 *******   0.000    0.33147E+00   0.43974E+00   0.21982E+00
 *******   0.000    0.32929E+00   0.43835E+00   0.23813E+00
 *******   0.000    0.31860E+00   0.43223E+00   0.22596E+00
 *******   0.000    0.32139E+00   0.43412E+00   0.26610E+00
 *******   0.000    0.32806E+00   0.43793E+00   0.24932E+00
 *******   0.000    0.34249E+00   0.44546E+00   0.24366E+00
 *******   0.000    0.36576E+00   0.45531E+00   0.22096E+00
 *******   0.000    0.36741E+00   0.45624E+00   0.16345E+00
 *******   0.000    0.36406E+00   0.45491E+00   0.17800E+00
 *******   0.000    0.35610E+00   0.45140E+00   0.18301E+00
 *******   0.000    0.35004E+00   0.44867E+00   0.19870E+00
 *******   0.000    0.34673E+00   0.44726E+00   0.20873E+00
 *******   0.000    0.35575E+00   0.45128E+00   0.22072E+00
 *******   0.000    0.35581E+00   0.45175E+00   0.18806E+00
 *******   0.000    0.36153E+00   0.45460E+00   0.20203E+00
 *******   0.000    0.36954E+00   0.45794E+00   0.18999E+00
 *******   0.000    0.37553E+00   0.46038E+00   0.17508E+00
 *******   0.000    0.38274E+00   0.46279E+00   0.17010E+00
 *******   0.000    0.38549E+00   0.46348E+00   0.15582E+00
 *******   0.000    0.38256E+00   0.46178E+00   0.15287E+00
 *******   0.000    0.38110E+00   0.45637E+00   0.16492E+00
 *******   0.000    0.35796E+00   0.43603E+00   0.14661E+00
 *******   0.000    0.27428E+00   0.38478E+00   0.14776E+00
 *******   0.000    0.24593E+00   0.36526E+00   0.41275E+00
 *******   0.000    0.22994E+00   0.35060E+00   0.39915E+00
 *******   0.000    0.23118E+00   0.35180E+00   0.43619E+00
 *******   0.000    0.23620E+00   0.35712E+00   0.41821E+00
 *******   0.000    0.24347E+00   0.36467E+00   0.40685E+00
 *******   0.000    0.24976E+00   0.37097E+00   0.38751E+00
 *******   0.000    0.24863E+00   0.37048E+00   0.36760E+00
 *******   0.000    0.25018E+00   0.37194E+00   0.38427E+00
 *******   0.000    0.25208E+00   0.37342E+00   0.37579E+00
 *******   0.000    0.24611E+00   0.36843E+00   0.36212E+00
 *******   0.000    0.25111E+00   0.37348E+00   0.39947E+00
 *******   0.000    0.26115E+00   0.38273E+00   0.37908E+00
 *******   0.000    0.26676E+00   0.38786E+00   0.34616E+00
 *******   0.000    0.26306E+00   0.38521E+00   0.33100E+00
 *******   0.000    0.26104E+00   0.38371E+00   0.35425E+00
 *******   0.000    0.26967E+00   0.39070E+00   0.36668E+00
 *******   0.000    0.26695E+00   0.38850E+00   0.32138E+00
 *******   0.000    0.26170E+00   0.38404E+00   0.34064E+00
 *******   0.000    0.26222E+00   0.38404E+00   0.36057E+00
 *******   0.000    0.25755E+00   0.37966E+00   0.34547E+00
 *******   0.000    0.25752E+00   0.37920E+00   0.36651E+00
 *******   0.000    0.25098E+00   0.37366E+00   0.35284E+00
 *******   0.000    0.25650E+00   0.37906E+00   0.39020E+00
 *******   0.000    0.26817E+00   0.38942E+00   0.36907E+00
 *******   0.000    0.27375E+00   0.39445E+00   0.32951E+00
 *******   0.000    0.26823E+00   0.39068E+00   0.31595E+00
 *******   0.000    0.27245E+00   0.39456E+00   0.35316E+00
 *******   0.000    0.28006E+00   0.40092E+00   0.33324E+00
 *******   0.000    0.28119E+00   0.40228E+00   0.30817E+00
 *******   0.000    0.28797E+00   0.40687E+00   0.32138E+00
 *******   0.000    0.28055E+00   0.40018E+00   0.28495E+00
 *******   0.000    0.26410E+00   0.38632E+00   0.30672E+00
 *******   0.000    0.25740E+00   0.38037E+00   0.36298E+00
 *******   0.000    0.26432E+00   0.38627E+00   0.37632E+00
 *******   0.000    0.26625E+00   0.38849E+00   0.33929E+00
 *******   0.000    0.27610E+00   0.39680E+00   0.35203E+00
 *******   0.000    0.27441E+00   0.39578E+00   0.30988E+00
 *******   0.000    0.27262E+00   0.39463E+00   0.32745E+00
 *******   0.000    0.27197E+00   0.39446E+00   0.33338E+00
 *******   0.000    0.28398E+00   0.40431E+00   0.34536E+00
 *******   0.000    0.28681E+00   0.40725E+00   0.29674E+00
 *******   0.000    0.29560E+00   0.41390E+00   0.30987E+00
 *******   0.000    0.29249E+00   0.41160E+00   0.27369E+00
 *******   0.000    0.28710E+00   0.40724E+00   0.29140E+00
 *******   0.000    0.28030E+00   0.40163E+00   0.30256E+00
 *******   0.000    0.27763E+00   0.39950E+00   0.32008E+00
 *******   0.000    0.27937E+00   0.40117E+00   0.32600E+00
 *******   0.000    0.29772E+00   0.41524E+00   0.33652E+00
 *******   0.000    0.30650E+00   0.42184E+00   0.27263E+00
 *******   0.000    0.30287E+00   0.42022E+00   0.25807E+00
 *******   0.000    0.30056E+00   0.41908E+00   0.28045E+00
 *******   0.000    0.31088E+00   0.42613E+00   0.29288E+00
 *******   0.000    0.31290E+00   0.42792E+00   0.25207E+00
 *******   0.000    0.31946E+00   0.43187E+00   0.26651E+00
 *******   0.000    0.31989E+00   0.43111E+00   0.24446E+00
 *******   0.000    0.30327E+00   0.42029E+00   0.23306E+00
 *******   0.000    0.29473E+00   0.41442E+00   0.28767E+00
 *******   0.000    0.29722E+00   0.41575E+00   0.30252E+00
 *******   0.000    0.29802E+00   0.41536E+00   0.27980E+00
 *******   0.000    0.28539E+00   0.40587E+00   0.26743E+00
 *******   0.000    0.27894E+00   0.40027E+00   0.31680E+00
 *******   0.000    0.28079E+00   0.39905E+00   0.33004E+00
 *******   0.000    0.26462E+00   0.38170E+00   0.29346E+00
 *******   0.000    0.22462E+00   0.34236E+00   0.32189E+00
 *******   0.000    0.20642E+00   0.32237E+00   0.46860E+00
 *******   0.000    0.19965E+00   0.31415E+00   0.48563E+00
 *******   0.000    0.19859E+00   0.31306E+00   0.49130E+00
 *******   0.000    0.20915E+00   0.32473E+00   0.50291E+00
 *******   0.000    0.21469E+00   0.33097E+00   0.45499E+00
 *******   0.000    0.21158E+00   0.32831E+00   0.44012E+00
 *******   0.000    0.20977E+00   0.32691E+00   0.46286E+00
 *******   0.000    0.21776E+00   0.33570E+00   0.47627E+00
 *******   0.000    0.22499E+00   0.34374E+00   0.44194E+00
 *******   0.000    0.22852E+00   0.34762E+00   0.42453E+00
 *******   0.000    0.22929E+00   0.34786E+00   0.41856E+00
 *******   0.000    0.21833E+00   0.33664E+00   0.40582E+00
 *******   0.000    0.21374E+00   0.33183E+00   0.45566E+00
 *******   0.000    0.22086E+00   0.33938E+00   0.46860E+00
 *******   0.000    0.22488E+00   0.34447E+00   0.43242E+00
 *******   0.000    0.24039E+00   0.36060E+00   0.44269E+00
 *******   0.000    0.24434E+00   0.36559E+00   0.38046E+00
 *******   0.000    0.25252E+00   0.37340E+00   0.39379E+00
 *******   0.000    0.24904E+00   0.37028E+00   0.35675E+00
 *******   0.000    0.24224E+00   0.36376E+00   0.37660E+00
 *******   0.000    0.24144E+00   0.36217E+00   0.40196E+00
 *******   0.000    0.23481E+00   0.35520E+00   0.38678E+00
 *******   0.000    0.22878E+00   0.34897E+00   0.41001E+00
 *******   0.000    0.22712E+00   0.34726E+00   0.42782E+00
 *******   0.000    0.23165E+00   0.35170E+00   0.43281E+00
 *******   0.000    0.23589E+00   0.35550E+00   0.41362E+00
 *******   0.000    0.23056E+00   0.34983E+00   0.39379E+00
 *******   0.000    0.22100E+00   0.33985E+00   0.41394E+00
 *******   0.000    0.21633E+00   0.33497E+00   0.44659E+00
 *******   0.000    0.22199E+00   0.34115E+00   0.46137E+00
 *******   0.000    0.23109E+00   0.35102E+00   0.43865E+00
 *******   0.000    0.24250E+00   0.36252E+00   0.41711E+00
 *******   0.000    0.24102E+00   0.36179E+00   0.37476E+00
 *******   0.000    0.23719E+00   0.35861E+00   0.39410E+00
 *******   0.000    0.24096E+00   0.36248E+00   0.41396E+00
 *******   0.000    0.24627E+00   0.36796E+00   0.39585E+00
 *******   0.000    0.25280E+00   0.37446E+00   0.38444E+00
 *******   0.000    0.25586E+00   0.37726E+00   0.36677E+00
 *******   0.000    0.25592E+00   0.37648E+00   0.36073E+00
 *******   0.000    0.24232E+00   0.36377E+00   0.34848E+00
 *******   0.000    0.23628E+00   0.35771E+00   0.40582E+00
 *******   0.000    0.24101E+00   0.36146E+00   0.41908E+00
 *******   0.000    0.23705E+00   0.35739E+00   0.38218E+00
 *******   0.000    0.23043E+00   0.35070E+00   0.40199E+00
 *******   0.000    0.23003E+00   0.34971E+00   0.42719E+00
 *******   0.000    0.22566E+00   0.34543E+00   0.41212E+00
 *******   0.000    0.22603E+00   0.34632E+00   0.43517E+00
 *******   0.000    0.24093E+00   0.36117E+00   0.44555E+00
 *******   0.000    0.24751E+00   0.36795E+00   0.38108E+00
 *******   0.000    0.24249E+00   0.36422E+00   0.36742E+00
 *******   0.000    0.24586E+00   0.36784E+00   0.40473E+00
 *******   0.000    0.25129E+00   0.37337E+00   0.38658E+00
 *******   0.000    0.25879E+00   0.38066E+00   0.37515E+00
 *******   0.000    0.26499E+00   0.38634E+00   0.35575E+00
 *******   0.000    0.26265E+00   0.38462E+00   0.33587E+00
 *******   0.000    0.26150E+00   0.38368E+00   0.35293E+00
 *******   0.000    0.25933E+00   0.38207E+00   0.35212E+00
 *******   0.000    0.26545E+00   0.38765E+00   0.36729E+00
 *******   0.000    0.27194E+00   0.39340E+00   0.34404E+00
 *******   0.000    0.27460E+00   0.39590E+00   0.32634E+00
 *******   0.000    0.27262E+00   0.39416E+00   0.32260E+00
 *******   0.000    0.27356E+00   0.39248E+00   0.33768E+00
 *******   0.000    0.26222E+00   0.37755E+00   0.31458E+00
 *******   0.000    0.21491E+00   0.33014E+00   0.31146E+00
 *******   0.000    0.19420E+00   0.30686E+00   0.49998E+00
 *******   0.000    0.18648E+00   0.29721E+00   0.51658E+00
 *******   0.000    0.18516E+00   0.29568E+00   0.52209E+00
 *******   0.000    0.19489E+00   0.30681E+00   0.53335E+00
 *******   0.000    0.19958E+00   0.31239E+00   0.48669E+00
 *******   0.000    0.19508E+00   0.30821E+00   0.47361E+00
 *******   0.000    0.19849E+00   0.31246E+00   0.50906E+00
 *******   0.000    0.20479E+00   0.31995E+00   0.49128E+00
 *******   0.000    0.21172E+00   0.32795E+00   0.47390E+00
 *******   0.000    0.21621E+00   0.33260E+00   0.45512E+00
 *******   0.000    0.21076E+00   0.32658E+00   0.43562E+00
 *******   0.000    0.20052E+00   0.31546E+00   0.45690E+00
 *******   0.000    0.20199E+00   0.31699E+00   0.50211E+00
 *******   0.000    0.20808E+00   0.32411E+00   0.48372E+00
 *******   0.000    0.21321E+00   0.33071E+00   0.46456E+00
 *******   0.000    0.23214E+00   0.35061E+00   0.47217E+00
 *******   0.000    0.23388E+00   0.35343E+00   0.38963E+00
 *******   0.000    0.23212E+00   0.35207E+00   0.40731E+00
 *******   0.000    0.22773E+00   0.34748E+00   0.41323E+00
 *******   0.000    0.22696E+00   0.34602E+00   0.42923E+00
 *******   0.000    0.22158E+00   0.34008E+00   0.41912E+00
 *******   0.000    0.21595E+00   0.33391E+00   0.43823E+00
 *******   0.000    0.21632E+00   0.33383E+00   0.45774E+00
 *******   0.000    0.21296E+00   0.33039E+00   0.44310E+00
 *******   0.000    0.21608E+00   0.33370E+00   0.46495E+00
 *******   0.000    0.21815E+00   0.33567E+00   0.44775E+00
 *******   0.000    0.21857E+00   0.33539E+00   0.44183E+00
 *******   0.000    0.20752E+00   0.32342E+00   0.42921E+00
 *******   0.000    0.20160E+00   0.31647E+00   0.47846E+00
 *******   0.000    0.20248E+00   0.31594E+00   0.49292E+00
 *******   0.000    0.19811E+00   0.30878E+00   0.47068E+00
 *******   0.000    0.17366E+00   0.27964E+00   0.46336E+00
 *******   0.000    0.16361E+00   0.26675E+00   0.57399E+00
 *******   0.000    0.16493E+00   0.26773E+00   0.58701E+00
 *******   0.000    0.16867E+00   0.27236E+00   0.56694E+00
 *******   0.000    0.16956E+00   0.27411E+00   0.55272E+00
 *******   0.000    0.17411E+00   0.28003E+00   0.56173E+00
 *******   0.000    0.17913E+00   0.28640E+00   0.54446E+00
 *******   0.000    0.17943E+00   0.28744E+00   0.52635E+00
 *******   0.000    0.18463E+00   0.29385E+00   0.53944E+00
 *******   0.000    0.18523E+00   0.29500E+00   0.51402E+00
 *******   0.000    0.19072E+00   0.30094E+00   0.52635E+00
 *******   0.000    0.18626E+00   0.29556E+00   0.49173E+00
 *******   0.000    0.17711E+00   0.28493E+00   0.51218E+00
 *******   0.000    0.17830E+00   0.28614E+00   0.55517E+00
 *******   0.000    0.18300E+00   0.29190E+00   0.53775E+00
 *******   0.000    0.18545E+00   0.29584E+00   0.51952E+00
 *******   0.000    0.19731E+00   0.31022E+00   0.53091E+00
 *******   0.000    0.20610E+00   0.32091E+00   0.48505E+00
 *******   0.000    0.21198E+00   0.32774E+00   0.46641E+00
 *******   0.000    0.20886E+00   0.32445E+00   0.44704E+00
 *******   0.000    0.20384E+00   0.31846E+00   0.46480E+00
 *******   0.000    0.19741E+00   0.31080E+00   0.47578E+00
 *******   0.000    0.19249E+00   0.30503E+00   0.49425E+00
 *******   0.000    0.19487E+00   0.30739E+00   0.51299E+00
 *******   0.000    0.19712E+00   0.30959E+00   0.49543E+00
 *******   0.000    0.19331E+00   0.30524E+00   0.48290E+00
 *******   0.000    0.18869E+00   0.29984E+00   0.50126E+00
 *******   0.000    0.18954E+00   0.30024E+00   0.51988E+00
 *******   0.000    0.18728E+00   0.29718E+00   0.50429E+00
 *******   0.000    0.18248E+00   0.29149E+00   0.51089E+00
 *******   0.000    0.17962E+00   0.28851E+00   0.52879E+00
 *******   0.000    0.18667E+00   0.29719E+00   0.54688E+00
 *******   0.000    0.20198E+00   0.31472E+00   0.52414E+00
 *******   0.000    0.20242E+00   0.31616E+00   0.45762E+00
 *******   0.000    0.19851E+00   0.31210E+00   0.47633E+00
 *******   0.000    0.19809E+00   0.31099E+00   0.49536E+00
 *******   0.000    0.19195E+00   0.30385E+00   0.48135E+00
 *******   0.000    0.18857E+00   0.30010E+00   0.50855E+00
 *******   0.000    0.19337E+00   0.30580E+00   0.52264E+00
 *******   0.000    0.20017E+00   0.31400E+00   0.50095E+00
 *******   0.000    0.20643E+00   0.32142E+00   0.48304E+00
 *******   0.000    0.20980E+00   0.32532E+00   0.46557E+00
 *******   0.000    0.20492E+00   0.32078E+00   0.45228E+00
 *******   0.000    0.20941E+00   0.32610E+00   0.48832E+00
 *******   0.000    0.21843E+00   0.33596E+00   0.46874E+00
 *******   0.000    0.22370E+00   0.34185E+00   0.43663E+00
 *******   0.000    0.22145E+00   0.34039E+00   0.42162E+00
 *******   0.000    0.22290E+00   0.34253E+00   0.44458E+00
 *******   0.000    0.23978E+00   0.35936E+00   0.45293E+00
 *******   0.000    0.24089E+00   0.36127E+00   0.37506E+00
 *******   0.000    0.23894E+00   0.35969E+00   0.39278E+00
 *******   0.000    0.23445E+00   0.35510E+00   0.39873E+00
 *******   0.000    0.23365E+00   0.35361E+00   0.41480E+00
 *******   0.000    0.22803E+00   0.34746E+00   0.40464E+00
 *******   0.000    0.22156E+00   0.34025E+00   0.42385E+00
 *******   0.000    0.21967E+00   0.33733E+00   0.44351E+00
 *******   0.000    0.21007E+00   0.32715E+00   0.43109E+00
 *******   0.000    0.21173E+00   0.32878E+00   0.47944E+00
 *******   0.000    0.21619E+00   0.33344E+00   0.46073E+00
 *******   0.000    0.21564E+00   0.33334E+00   0.44129E+00
 *******   0.000    0.21958E+00   0.33768E+00   0.45601E+00
 *******   0.000    0.21946E+00   0.33822E+00   0.43546E+00
 *******   0.000    0.22614E+00   0.34571E+00   0.45034E+00
 *******   0.000    0.23392E+00   0.35409E+00   0.42748E+00
 *******   0.000    0.24092E+00   0.36123E+00   0.40781E+00
 *******   0.000    0.23872E+00   0.35954E+00   0.38377E+00
 *******   0.000    0.23717E+00   0.35837E+00   0.40148E+00
 *******   0.000    0.23773E+00   0.35928E+00   0.40741E+00
 *******   0.000    0.25154E+00   0.37227E+00   0.41768E+00
 *******   0.000    0.25170E+00   0.37313E+00   0.35415E+00
 *******   0.000    0.25086E+00   0.37302E+00   0.37189E+00
 *******   0.000    0.25153E+00   0.37423E+00   0.37785E+00
 *******   0.000    0.26577E+00   0.38706E+00   0.38937E+00
 *******   0.000    0.27241E+00   0.39284E+00   0.33274E+00
 *******   0.000    0.26705E+00   0.38836E+00   0.31763E+00
 *******   0.000    0.25893E+00   0.38094E+00   0.34081E+00
 *******   0.000    0.25135E+00   0.37392E+00   0.36064E+00
 *******   0.000    0.25349E+00   0.37560E+00   0.38603E+00
 *******   0.000    0.25533E+00   0.37686E+00   0.36837E+00
 *******   0.000    0.25539E+00   0.37607E+00   0.36233E+00
 *******   0.000    0.24190E+00   0.36323E+00   0.35041E+00
 *******   0.000    0.23855E+00   0.35931E+00   0.40860E+00
 *******   0.000    0.23105E+00   0.35200E+00   0.39499E+00
 *******   0.000    0.23544E+00   0.35655E+00   0.43207E+00
 *******   0.000    0.24470E+00   0.36555E+00   0.41187E+00
 *******   0.000    0.24907E+00   0.36970E+00   0.37904E+00
 *******   0.000    0.24182E+00   0.36299E+00   0.36537E+00
 *******   0.000    0.23993E+00   0.36037E+00   0.40270E+00
 *******   0.000    0.23083E+00   0.35106E+00   0.38861E+00
 *******   0.000    0.22600E+00   0.34606E+00   0.42399E+00
 *******   0.000    0.22945E+00   0.34907E+00   0.43895E+00
 *******   0.000    0.23143E+00   0.35053E+00   0.41597E+00
 *******   0.000    0.22293E+00   0.34200E+00   0.40285E+00
 *******   0.000    0.22247E+00   0.34148E+00   0.44520E+00
 *******   0.000    0.22282E+00   0.34246E+00   0.43176E+00
