timestamp,longitude,latitude
2007-01-02 04:18:49.936800,129.65309,54.628161999999996
2007-01-02 04:18:50.085600,129.64857,54.63686
2007-01-02 04:18:50.234400,129.64406,54.645557
2007-01-02 04:18:51.276000,129.61292,54.706936
2007-01-02 04:18:51.424800,129.60846999999998,54.715725
2007-01-02 04:18:51.573600,129.60403,54.724514
2007-01-02 04:19:29.364800,128.4119,56.94109
2007-01-02 05:16:12.824800,-108.094955,-80.06088000000001
2007-01-02 05:16:20.115000,-110.26611000000001,-80.30216
2007-01-02 05:16:20.263800,-110.31156000000001,-80.30694
2007-01-02 05:16:20.412600,-110.35706,-80.311714
2007-01-02 05:16:21.007800,-110.54015,-80.330826
2007-01-02 05:16:21.156600,-110.58605,-80.33559
2007-01-02 05:16:21.305400,-110.63198999999999,-80.34035
2007-01-02 05:16:39.606800,-116.61323,-80.87786
2007-01-02 05:16:39.755600,-116.664635,-80.88185
2007-01-02 05:16:39.904400,-116.71609,-80.88583
2007-01-02 05:16:40.053200,-116.76758600000001,-80.88982
2007-01-02 05:18:55.596000,-170.56927,-80.84935
2007-01-02 05:56:42.634600,106.61685,51.07038
2007-01-02 06:53:22.374600,-111.31143,-75.596275
2007-01-02 06:53:48.560400,-115.3855,-76.85951
2007-01-02 06:53:54.214800,-116.36788,-77.124176
2007-01-02 06:53:54.363600,-116.39426,-77.13110999999999
2007-01-02 06:53:54.810000,-116.47333,-77.15185
2007-01-02 06:53:56.297000,-116.73768999999999,-77.22066
2007-01-02 06:54:25.757400,-122.59568999999999,-78.5229
2007-01-02 06:54:25.906200,-122.62865,-78.52916
2007-01-02 06:54:26.055000,-122.661644,-78.53541
2007-01-02 06:54:26.203800,-122.69468,-78.54166
2007-01-02 06:54:26.352600,-122.727745,-78.547905
2007-01-02 06:54:26.501400,-122.76083999999999,-78.554146
2007-01-02 06:54:26.650200,-122.7939,-78.56039399999999
2007-01-02 06:54:36.618800,-125.07757,-78.96964
2007-01-02 06:54:36.915400,-125.14855,-78.98156
2007-01-02 06:54:37.064200,-125.18422,-78.98753
2007-01-02 06:54:37.213000,-125.21992,-78.99351
2007-01-02 06:54:37.510600,-125.29133600000002,-79.00543
2007-01-02 06:54:37.808200,-125.362495,-79.01735
2007-01-02 06:54:38.254600,-125.46953,-79.03519399999999
2007-01-02 06:54:38.403400,-125.50528,-79.04113000000001
2007-01-02 07:35:12.528400,82.4862,49.698215000000005
2007-01-02 07:35:12.677200,82.482475,49.70709
2007-01-02 07:35:12.826000,82.47875,49.715977
2007-01-02 07:35:13.867600,82.45275,49.777924
2007-01-02 07:35:14.016400,82.44905,49.786716
2007-01-02 07:35:14.165200,82.44535,49.79551
2007-01-02 07:35:14.314000,82.44165,49.804302
2007-01-02 07:35:14.462800,82.43796,49.8131
2007-01-02 07:35:15.949800,82.401184,49.901134000000006
2007-01-02 07:35:16.098600,82.39744,49.909935
2007-01-02 07:35:16.247400,82.393684,49.91874
2007-01-02 07:35:16.396200,82.38994,49.92754
2007-01-02 07:35:16.545000,82.3862,49.936314
2007-01-02 07:35:16.693800,82.38247,49.945076
2007-01-02 07:35:17.437800,82.3638,49.988876
2007-01-02 08:40:14.418400,101.02637,-71.2614
2007-01-02 09:13:22.485000,58.790714,47.13616
2007-01-02 09:13:31.412000,58.58485,47.667415999999996
2007-01-02 10:12:10.626400,-171.72423,-78.461525
2007-01-02 10:12:35.176400,-177.57686999999999,-79.44981
2007-01-02 10:12:35.325200,-177.61513,-79.45534
2007-01-02 10:12:35.474000,-177.6535,-79.46091
2007-01-02 10:12:35.622800,-177.69212,-79.46656
2007-01-02 10:12:35.771600,-177.73077,-79.47221
2007-01-02 10:12:35.920400,-177.76946999999998,-79.47785999999999
2007-01-02 10:13:20.257800,168.78374,-80.91378
2007-01-02 10:13:20.406600,168.73213,-80.9177
2007-01-02 11:56:15.287200,64.25764000000001,-76.65585
2007-01-02 12:31:01.254200,9.512767,46.699337
2007-01-02 15:47:50.924400,-38.719055,43.35048
2007-01-02 15:49:17.219400,-40.624390000000005,48.48381
2007-01-02 16:52:20.081400,-3.576165,-78.20193
2007-01-02 16:52:20.230200,-3.607126,-78.19548
2007-01-02 16:52:23.503800,-4.2839394,-78.05315
2007-01-02 16:52:37.341200,-6.9739933,-77.43485
2007-01-02 17:25:50.763600,-62.391815,40.179109999999994
2007-01-02 17:25:56.566800,-62.50244,40.525387
2007-01-02 17:28:58.083800,-66.54227,51.318375
2007-01-02 17:30:06.228200,-68.47906,55.333619999999996
2007-01-02 17:30:06.377000,-68.4836,55.342358
2007-01-02 17:30:15.304000,-68.76276999999999,55.867123
2007-01-02 17:30:15.452800,-68.767494,55.875877
2007-01-02 17:30:15.601600,-68.7722,55.884655
2007-01-02 18:26:21.567000,67.56470999999999,-77.85683399999999
2007-01-02 18:26:21.715800,67.53522,-77.863396
2007-01-02 18:28:33.093200,26.559654,-81.75211
2007-01-02 18:29:06.122800,12.518218,-81.776634
2007-01-02 18:29:10.140400,10.825639,-81.74729
2007-01-02 18:29:10.289200,10.763157000000001,-81.74608
2007-01-02 18:31:29.849600,-31.601934000000004,-77.46021999999999
2007-01-02 20:06:18.500800,26.93382,-80.33747
2007-01-02 20:08:44.607400,-30.141003,-81.06421
2007-01-02 20:08:44.756200,-30.194473,-81.06064
2007-01-02 20:08:44.905000,-30.247904,-81.05707
2007-01-02 21:44:27.266000,14.006098999999999,-78.69175
2007-01-02 21:44:29.200400,13.563178,-78.77154499999999
2007-01-02 21:44:29.498000,13.494704,-78.7838
2007-01-02 21:44:29.646800,13.460479999999999,-78.789925
2007-01-02 21:44:29.795600,13.42622,-78.79605
2007-01-02 21:45:03.719000,4.5855904,-80.07565
2007-01-02 21:45:04.016600,4.498411,-80.08568000000001
2007-01-02 21:45:06.991600,3.6181483,-80.18555
