timestamp,latitude,longitude
2007-01-10 21:29:04.688000,26.056263,-120.24521000000001
2007-01-11 00:53:44.072800,50.768875,-177.51933
2007-01-11 00:54:45.670000,54.40305,-179.21938
2007-01-11 00:54:49.686600,54.639359999999996,-179.33914
2007-01-11 03:35:31.260200,-76.854576,-169.84937
2007-01-11 05:50:57.011400,52.77961,107.4102
2007-01-11 05:50:58.945800,52.89351,107.356445
2007-01-11 12:27:49.623000,57.49669599999999,6.058177
2007-01-11 12:27:53.491800,57.722297999999995,5.926359
2007-01-11 14:04:41.914000,50.394366999999995,-15.126241
2007-01-11 14:06:06.126800,55.36082,-17.481552
2007-01-11 14:06:21.898600,56.28572,-17.978506
2007-01-11 14:06:24.724800,56.45123,-18.069826000000003
2007-01-11 14:06:48.529800,57.844069999999995,-18.866798
2007-01-11 14:06:58.350600,58.41737,-19.211486999999998
2007-01-11 15:42:02.622800,44.918655,-37.698166
2007-01-11 15:42:03.069200,44.945263,-37.707840000000004
2007-01-11 15:43:43.052800,50.880146,-40.05612
2007-01-11 15:43:47.963200,51.170654,-40.184048
2007-01-12 01:38:08.186000,54.835854000000005,169.74738
2007-01-12 01:38:09.673000,54.923992000000005,169.70236
2007-01-12 01:39:12.610400,58.60864599999999,167.62726
2007-01-12 03:12:53.265000,40.123898,150.87317
2007-01-12 11:32:31.830200,58.66808,19.266113
2007-01-12 11:32:38.526200,59.059265,19.021524
2007-01-12 14:49:27.897800,55.751830000000005,-28.500355
2007-01-12 14:49:29.683400,55.856322999999996,-28.556396000000003
2007-01-12 16:28:51.653200,57.55699,-54.228287
2007-01-12 16:28:58.645800,57.9655,-54.469657999999995
2007-01-12 16:29:05.489600,58.36671,-54.71128
2007-01-12 22:56:45.067600,30.269295,-142.94296
2007-01-13 02:19:57.413400,49.76795,161.28372
2007-01-13 13:53:09.401600,53.361290000000004,-13.377844
2007-01-13 13:53:23.535600,54.19368000000001,-13.785956
2007-01-13 18:51:29.739600,59.308434,-90.8286
2007-01-14 01:23:51.414400,48.098606,175.87527
2007-01-14 01:24:24.592800,50.065575,175.06816
2007-01-14 01:27:04.983200,59.489230000000006,170.16971
2007-01-14 02:59:29.906600,36.49964,155.07562
2007-01-14 12:59:06.596000,58.93362,-2.5242386000000003
2007-01-14 12:59:17.308600,59.557280000000006,-2.9225588
2007-01-14 14:37:38.126600,57.685165000000005,-26.486866
2007-01-14 16:09:00.858600,30.911917,-41.134632
2007-01-14 16:10:50.214600,37.47034,-42.977996999999995
