eof_ts-msl-12,eof_ts-msl-13,eof_ts-msl-14,eof_ts-msl-15,eof_ts-msl-16,eof_ts-msl-17,eof_ts-msl-19,eof_ts-msl-20,eof_ts-msl-21,eof_ts-msl-22,eof_ts-msl-26,eof_ts-msl-28,eof_ts-msl-4,eof_ts-msl-5,eof_ts-msl-6,eof_ts-si10-10,eof_ts-si10-11,eof_ts-si10-12,eof_ts-si10-14,eof_ts-si10-16,eof_ts-si10-19,eof_ts-si10-2,eof_ts-si10-26,eof_ts-si10-28,eof_ts-si10-7,eof_ts-si10-8,eof_ts-sst-12,eof_ts-sst-14,eof_ts-sst-15,eof_ts-sst-16,eof_ts-sst-17,eof_ts-sst-19,eof_ts-sst-2,eof_ts-sst-21,eof_ts-sst-22,eof_ts-sst-27,eof_ts-sst-7,eof_ts-t2m-10,eof_ts-t2m-11,eof_ts-t2m-12,eof_ts-t2m-14,eof_ts-t2m-15,eof_ts-t2m-16,eof_ts-t2m-17,eof_ts-t2m-18,eof_ts-t2m-19,eof_ts-t2m-20,eof_ts-t2m-21,eof_ts-t2m-22,eof_ts-t2m-23,eof_ts-t2m-24,eof_ts-t2m-25,eof_ts-t2m-26,eof_ts-t2m-27,eof_ts-t2m-28,eof_ts-t2m-29,eof_ts-t2m-6,eof_ts-t2m-7,eof_ts-t2m-8,eof_ts-t2m-9
-0.3835061,0.01795264,-1.51308,-0.5405251,0.04021478,-0.3779957,-0.3231432,-0.7644028,0.1435436,-0.6172604,-1.096531,-0.7902574,0.9446903,1.649231,0.1862019,0.145098,-0.8515742,0.7889993,0.201126,1.071596,-0.2675916,-0.06499542,0.5295377,-0.4393255,1.333424,-0.1205586,0.4312669,1.035023,1.237135,-1.922264,0.3930007,0.7738418,0.5637964,0.1795799,1.659125,-0.2741993,-0.7067186,-0.8575969,-0.3234197,-0.4619189,0.3674659,0.6055509,-0.6032249,0.3952739,0.2547719,-0.2869481,0.3531414,0.3931078,-0.4003686,-0.4250416,-0.9388731,-0.6105672,0.5113519,0.5008128,0.5188367,-0.4158552,0.4163713,0.3907339,-0.3205376,-0.4577968
-0.2291537,-0.1040096,-0.6986478,-1.456132,0.2376266,-1.699083,-0.1154136,-2.37478,-0.9817323,-1.576433,-0.5234721,-0.3269884,1.375778,0.4033249,0.3785949,0.266119,-1.620424,1.360055,1.781183,1.681658,-0.05165085,0.7363159,1.222237,-1.410926,1.578059,0.8703042,0.730271,0.618932,0.464343,-1.989019,-0.3670628,-0.01774804,-0.1889316,0.8369633,1.915409,0.3228599,-1.54733,-1.188003,-1.243808,-1.140345,1.199379,1.207466,-1.176968,1.041211,0.9770249,-0.806639,0.5888708,1.060931,-1.133982,-0.9136369,-0.9945189,-0.9615059,1.074581,0.9945688,1.113666,-0.886621,1.051055,1.097751,-0.8450323,-1.193628
-0.8047796,-0.5917276,-0.4183114,-1.558345,0.3929231,-2.253425,0.6820819,-1.504863,-0.1932479,-0.6073505,0.2471373,-0.3219418,0.6015567,1.673264,0.243738,0.05377418,-1.748979,2.310132,1.956638,1.581787,0.4339079,1.174308,1.407955,-1.222835,0.917663,-0.2619272,1.448306,0.2612973,-0.5515378,-1.606069,-1.241836,-0.9757997,-1.084715,1.329661,0.2626131,1.652211,-1.54672,-1.104251,-1.333122,-1.67124,1.376219,1.3207,-1.302397,1.376461,1.392815,-1.177195,-0.1879523,1.241895,-1.325883,-1.350509,-1.358378,-1.323976,1.113459,1.274208,1.36126,-1.256954,1.317101,1.383164,-1.016965,-1.377875
-0.416355,-0.3833432,0.4243845,-1.851601,-0.05490112,-2.017577,-0.7966677,-1.821909,-0.6424922,-2.226548,0.1041605,-0.3066685,2.038997,0.6273534,-0.08607794,0.7752368,-1.566791,1.829085,1.550634,1.096256,0.1686105,1.215281,1.339966,-1.705061,1.403408,-0.1187472,1.686326,-0.1265843,-1.334808,-0.9813722,-1.876713,-1.494982,-1.60203,1.390858,-0.7872667,1.966667,-1.279548,-0.9187053,-1.092473,-1.191384,1.176206,1.229551,-1.221634,1.26739,1.264847,-1.231216,-0.3224315,1.232922,-1.2888,-1.289676,-0.9650885,-1.204445,0.9733833,1.334185,1.073527,-1.325369,1.145218,1.275805,-1.12905,-1.26708
-1.915056,0.5940839,-2.489278,-2.793681,-1.268549,-2.722525,0.1295272,-1.353811,-1.105713,-0.8069575,0.5986632,0.9400392,1.692115,-0.4423892,1.351801,0.4396112,-1.207994,1.25506,1.961551,1.827001,-0.6783088,1.3691,0.8943086,-1.745018,1.103899,0.4747725,1.339138,-0.340628,-1.352484,-0.2050838,-1.506299,-1.153857,-1.358685,0.7059356,-0.4381916,1.540199,-0.9326689,-0.3436986,-0.6695628,-0.8082608,0.7035096,0.6494454,-0.6892989,0.7551796,0.9036523,-0.9063055,-0.5669026,0.7017174,-0.5565811,-0.7524577,-0.5688966,-0.8242037,0.4063836,0.8872198,0.686735,-0.7637271,0.5734143,0.7510093,-0.253522,-0.6606795
0.5656137,-0.04796337,-2.456669,-0.3978738,-2.236697,-1.563944,0.1568956,-0.2902292,0.4086294,-0.9366716,1.516837,-0.7494957,1.65359,1.317166,1.484647,0.9775417,-0.4146748,0.5563079,1.026028,0.4831985,0.2328255,0.4930532,-0.2861541,-0.934132,0.4491938,1.415947,0.7230192,0.05604621,-0.8760408,-0.1368237,-0.7670496,-0.2294064,-0.623331,-0.2678367,1.166218,0.7822484,-0.6707386,0.2801746,0.2149705,-0.2610886,-0.09116019,-0.2237857,0.1721676,-0.04097736,-0.1232632,-0.3486894,-0.975848,-0.01764578,0.4405408,-0.1927872,0.6074693,-0.1386647,-0.2989377,0.1739912,-0.1143006,-0.08043536,0.005890654,0.04151255,0.5021676,0.02640519
0.4841847,1.177746,-0.4157376,-1.198708,-2.525081,-1.576221,2.164163,-0.8252072,-2.066545,-1.809322,1.816872,-0.9252418,1.960678,0.6602589,1.93537,1.014425,0.4857215,-0.3925525,0.277784,-1.305018,1.068184,-0.3639216,-1.734015,-0.7191626,-0.4679487,0.8358845,-0.286864,0.4748875,-0.1473405,-0.05943372,-0.03974691,0.6921464,0.1356688,-0.948782,2.045867,0.5071716,-0.2253163,1.084522,0.6877247,0.5785142,-0.8247576,-1.070292,0.9769471,-0.6174824,-0.6628023,0.7117137,-1.539827,-0.6720296,0.860739,0.4876867,1.322181,0.7586735,-0.8513052,-0.3815855,-0.7844255,0.6788496,-0.5369239,-0.6464959,0.03128877,0.8803242
1.775462,2.998639,-1.96227,-2.245484,-2.841959,-1.101905,0.98046,-1.708476,-0.63239,-1.819844,0.5253076,2.261362,0.7119259,-0.139709,0.9592357,1.376355,0.5790505,0.2760947,0.1071886,-0.4223865,3.019554,-1.180587,-1.340078,-1.846774,-1.017467,1.914699,-0.3193742,0.6982827,0.5676947,0.5320917,0.6356312,1.112142,0.6872213,-1.058901,1.412868,-0.185741,0.3682416,1.498875,0.7060917,1.245012,-1.193223,-1.471185,1.451361,-1.103028,-1.214897,1.49072,-3.1066,-1.291517,1.137937,1.404517,1.425224,1.688524,-1.273705,-1.355769,-0.8089174,1.402633,-1.439339,-1.15471,0.3195594,1.587941
0.9273369,1.808994,0.02113511,0.6515352,-1.392987,0.3323792,0.1837768,-0.1654142,0.05291429,0.1618152,1.060224,2.351544,-0.2191676,-0.3324471,1.510673,2.274705,0.5186445,0.1990547,-0.4614183,-1.05088,1.351368,-1.422365,-1.465651,-0.4500237,-1.417301,1.559726,-1.044111,0.5460978,0.7200106,0.5299136,1.117368,0.8809564,0.9754227,-0.9665331,-0.008394326,-0.1965383,1.017128,1.364714,1.106795,1.277097,-1.186735,-1.513058,1.409432,-1.200689,-1.066674,1.475348,-0.1955764,-1.335262,1.180725,1.21045,1.609735,1.275813,-1.227007,-1.493501,-1.037324,1.268309,-0.7017444,-1.146587,0.08329467,1.400457
1.029062,0.8041262,-0.03401496,0.5117047,0.08336733,0.7625062,0.1640336,-0.0270169,-0.2851078,0.1208895,1.251044,1.131983,-0.5219695,-0.3140277,-0.2701916,1.791429,0.8802282,-0.1761958,-1.058944,-0.9187041,0.531199,-1.532397,-0.2938316,-0.03960354,-0.626921,0.909321,-1.36122,0.6337279,1.107697,0.5812082,1.352686,0.7646396,1.124187,-0.7531071,-0.6276359,-0.3305237,1.125139,1.129905,0.7527624,1.203706,-1.136561,-1.25696,1.238462,-1.198424,-1.254468,1.518428,-0.7809871,-1.2706,1.221695,1.284145,0.8469122,1.353296,-1.18078,-1.315429,-1.114318,1.286172,-1.204452,-1.160467,0.4259178,1.375379
0.1687982,1.896926,0.8830311,0.7373505,-0.9166019,0.8500896,0.4855511,0.173073,0.6016179,0.3481349,-0.3302977,0.8201132,-0.9395227,-0.537149,-0.3217458,1.184365,0.7983663,-0.1645395,-0.9990543,-0.9619221,1.926061,-1.328408,-0.9763702,-0.2044886,-0.9038035,0.07139943,-1.193029,0.7214024,1.292444,0.5490265,1.447086,0.8118371,1.15903,-0.6441815,-0.6638607,-0.5892713,0.9460288,0.4025896,0.9457542,0.8265725,-1.021089,-0.6286147,0.7733923,-0.7482957,-0.6967158,0.7908738,-1.624112,-0.6814355,0.6155365,0.6754818,0.07312132,0.8664277,-0.6652767,-0.6010879,-0.5649086,0.7740517,-0.6850604,-0.9668406,0.8003912,0.8769261
-0.5216173,-0.3155757,0.471459,1.17767,0.1955671,0.1902797,1.017237,0.8521296,0.3608481,-0.8158843,0.4215254,0.01805353,0.1700212,0.340502,-0.02792297,0.3398671,-0.2327285,-0.3062845,0.1712381,-0.05572499,-0.1658936,-0.9885315,-0.02945158,-0.8668549,0.8334823,0.08941609,-0.459638,0.86577,1.26383,-0.6409112,1.320497,0.8931391,0.9819987,-0.4395806,-0.2027629,-0.5488617,0.2851992,-0.3940754,0.2608467,0.2756541,-0.3351513,0.03883208,0.1789262,-0.1615367,-0.0886365,0.1951641,0.472685,-0.02424805,0.02634103,0.09062414,-0.5286542,-0.07600832,-0.2600166,-0.032226,0.1139265,-0.05064833,-0.03014662,-0.3337895,-0.2919675,0.1490104
-0.1690362,-0.007039476,1.05248,-0.518111,0.9546334,-0.03063031,-0.1513584,-0.3617547,-1.162425,0.7546794,-1.736834,-0.3405592,-0.01746586,0.1368159,-0.1566938,-0.342509,-0.4773737,0.3285362,0.5536212,0.3104071,-0.1728956,0.1750109,0.5880021,0.5738658,0.1608525,-0.798347,0.5899532,0.5926395,0.9981357,-1.640834,0.8138233,0.6145578,0.5418147,0.1531847,0.5024403,-0.2392929,-0.6731141,-0.8967098,-0.4809445,-0.7670757,0.5260453,0.8392354,-0.7271919,0.6340101,0.739148,-0.3832155,0.1136022,0.721402,-0.7691782,-0.6509416,-0.9246689,-0.6572126,0.8829097,0.5005248,0.8609,-0.6573887,0.679331,0.5323005,-0.5890188,-0.6627195
-0.9448314,-0.2589378,0.4213075,0.06850528,0.8654474,-0.4847125,-0.3244615,-0.1688351,-1.570247,-1.170171,-0.3020005,-0.0533819,0.6414426,-0.08446088,-0.7564225,-0.3664063,-1.519294,0.5551588,1.349799,1.438512,0.01889256,0.7756982,1.08227,-1.330834,1.692626,0.1289288,0.7244614,-0.2922254,0.1656713,-1.9622,0.08674411,-0.1972814,-0.2577126,0.9336091,0.04531068,0.1616406,-1.286736,-1.247222,-1.335358,-1.174445,1.301308,1.32939,-1.333969,1.222074,1.201295,-0.9204959,0.7618024,1.340559,-1.296777,-1.125251,-1.263466,-1.184658,1.376647,1.115101,1.134879,-1.090441,1.210438,1.218105,-2.165436,-1.29097
-2.227691,-0.7976673,1.837302,-0.4053382,0.6169549,-1.02174,0.08439243,-0.3908972,-0.6954588,-1.884956,1.124643,0.8736558,1.350627,-0.8167059,-0.4696149,-0.3611917,-1.195369,1.422388,2.017449,0.9920549,0.06556395,1.108781,1.307377,-2.621528,1.545605,-0.1210219,1.136379,-0.6161515,-0.9709811,-1.875052,-0.975296,-1.082383,-1.135476,1.44891,-0.5043513,1.373884,-1.274448,-1.278313,-1.495306,-1.365797,1.549024,1.430628,-1.572937,1.520983,1.667885,-1.298037,0.1900495,1.618004,-1.647549,-1.466998,-1.328143,-1.584483,1.539129,1.441634,1.437161,-1.382026,1.465249,1.529133,-2.757256,-1.509018
0.8190702,-0.2054701,-0.8555416,-0.5475021,0.05268428,-0.6938779,-0.5726617,-0.4436598,0.5040289,1.229704,-1.463305,-0.2252882,-1.075236,-1.134286,0.03211312,0.03165808,-1.3113,2.117476,1.863046,1.560161,-0.6387765,1.247347,1.428123,-0.7360128,0.501031,-0.1669951,1.14003,-0.5756802,-1.699799,-1.205845,-1.680016,-1.703481,-1.649285,1.574184,-1.328232,1.690642,-0.9412265,-0.9273838,-1.241201,-1.188935,1.268696,1.304616,-1.284366,1.383994,1.356838,-1.374503,-0.3010941,1.419033,-1.192859,-1.398251,-1.094412,-1.425661,1.795236,1.218641,1.092038,-1.395544,1.345077,1.368722,0.2157729,-1.349104
-0.924275,-0.1532237,-0.7371863,-0.2288016,0.1067649,-0.857403,0.8816008,0.4452494,0.3626364,0.6587739,-0.8527045,-0.5964361,0.1542949,1.254395,0.8805578,-0.06272239,-1.527316,0.9047083,0.9332068,1.078427,-0.9097729,1.224725,1.136525,-0.5463055,0.8788112,-0.6120929,0.9046155,-0.7471577,-1.562903,-0.9913875,-1.205619,-1.333716,-1.41185,0.9005638,-0.7253199,1.02028,-0.6331622,-0.2534339,-0.8333036,-1.132597,0.8878089,0.7268428,-0.7358596,0.946591,0.9962509,-1.085149,-1.205422,0.8552862,-0.51279,-0.9932237,-0.9018441,-0.9107935,1.156708,0.8880302,0.7233651,-0.9700652,0.9322661,0.9295281,0.7783526,-0.8429298
0.7034615,0.3441922,-0.7342577,0.1381208,-1.08454,0.2217087,-1.191012,1.771138,0.05464201,1.89123,-0.9327487,-1.343153,-0.3164862,0.9629055,0.6324333,0.1100939,0.08310977,0.4132394,-0.3297785,-0.2620955,-0.2043005,0.5015795,-0.6687734,1.113114,-0.5434917,0.3195068,0.3734967,-0.3604522,-1.016791,-0.7274424,-0.6674136,-0.4232588,-0.6989253,-0.01154589,0.01203326,0.09871224,-0.4761119,0.3282321,-0.01070326,-0.3565351,0.1040414,0.08812416,-0.1195741,0.2469425,0.2088662,-0.393605,-1.769519,0.3497406,-0.2078494,-0.3729053,0.1089362,-0.3280275,0.6679081,0.4726673,-0.03054451,-0.2337767,0.1637656,0.2037892,0.7746565,-0.08842836
1.646247,-0.3431241,0.4567981,0.02473306,0.4983389,1.265576,0.280053,1.653072,0.2523655,1.068161,0.1842047,-0.7218586,-0.5997318,0.5644681,1.113983,0.8420879,-0.2355987,-0.09912396,-1.504604,-1.34433,0.05017848,-0.1064493,-1.257683,1.045591,-1.043628,-0.8057649,-0.6601022,0.4366806,-0.252578,-0.4671065,-0.01390044,0.4538409,0.05706806,-0.768438,0.1422193,-0.3119453,0.02137351,0.8426085,0.5283709,0.3172192,-0.4006722,-0.3371624,0.3659772,-0.3408707,-0.2717759,0.2902359,-0.2803507,-0.2621931,0.2336326,0.1611862,0.746833,0.4249449,0.07461009,-0.4554654,-0.5117747,0.1873393,-0.3754741,-0.3791184,0.1697554,0.3496178
1.660704,1.617065,-0.3657936,0.2929586,0.6300659,1.419197,0.8139747,1.033559,-0.3438078,1.405787,0.07017654,0.3703854,-1.213296,0.203045,1.419894,1.254365,0.8297716,-1.311291,-1.709963,-1.27904,1.281704,-1.106765,-1.263883,-0.009553792,-1.844184,0.0350129,-0.9930819,0.8947567,0.3476403,-0.08022166,0.5632141,0.934697,0.6124711,-1.014278,-0.1182453,-0.7218916,0.3741581,1.583942,1.138208,0.8500531,-0.7947962,-1.164227,0.9533481,-0.7543837,-0.8528967,1.06415,0.6339184,-0.9414512,0.723313,0.7248957,1.365287,1.114192,-0.6504744,-0.8261398,-1.103958,0.8344474,-0.8376275,-0.8197737,-0.1154704,0.9016693
1.260872,1.958916,0.3997622,0.2985451,-1.776456,0.3000854,-2.968161,-0.121481,0.3863317,0.6199095,-0.3001657,1.191526,-0.7836431,0.4543994,0.9842901,1.275931,0.6749901,-0.8896878,-1.075437,-1.254466,2.170402,-1.242191,-0.8897305,0.1213234,-1.876308,2.419391,-1.782766,1.339103,0.7963733,0.101252,1.123339,1.036561,0.9862919,-1.070091,-2.035632,-1.06663,1.489349,1.28607,1.17581,1.135382,-1.153015,-0.9824135,1.296272,-1.211038,-1.090724,1.607527,0.8600097,-1.215558,0.9249122,1.302616,1.858885,1.184967,-1.06639,-1.348298,-1.2803,1.141198,-1.060861,-1.223984,0.1937258,1.244404
1.15348,0.2889855,0.1144699,0.05252535,-1.703238,0.7202845,-0.05111144,-0.2794771,1.018459,0.4423642,-0.2321826,-0.1100679,-0.8113525,0.6127567,0.2528676,1.198446,1.079745,-1.020415,-1.452382,-0.8592616,1.118168,-1.234299,-0.6492093,-0.07991236,-1.057626,1.57347,-1.717987,1.120881,0.9851313,0.2169827,1.175482,0.955029,1.086791,-0.7796955,-2.270184,-1.308168,1.674465,0.8274847,1.399081,1.195078,-1.405642,-0.8864436,1.219756,-1.345047,-1.164447,1.472308,0.2111876,-1.184074,1.103513,1.222906,0.8929352,1.115455,-1.010265,-1.016902,-1.347039,1.001284,-0.9541804,-1.319812,1.13651,1.02456
-0.2917306,0.02878384,-0.2034216,-0.3038679,-0.4492736,0.01508645,-1.066151,-1.506716,-0.3062345,-1.5542,0.2043155,0.8211908,0.905438,-1.044652,-1.519646,0.8453943,0.8674127,-0.8401576,0.07838146,-0.6383361,1.042284,-1.249491,-0.7149833,-0.3233772,-0.2821743,0.8809338,-1.411356,1.263053,1.08459,-0.1669778,1.40432,0.9784592,1.120875,-0.6650147,-1.57128,-0.9565434,1.393345,0.2271963,0.3764472,0.917878,-0.739962,-0.4232782,0.5322591,-0.8913446,-0.7526465,1.055578,-0.4169371,-0.7378151,0.6710694,1.004041,0.1476362,0.8189174,-0.7185249,-0.4647313,-0.5550628,0.8442755,-1.185897,-0.8555562,-0.03004626,0.5755531
0.8675361,-0.5445926,0.6212547,0.8977681,-0.2360364,-0.1545651,0.7740563,-0.4449575,-0.5786059,-1.103202,-0.5762512,-1.638976,0.6988816,1.364414,-1.524288,-0.5684755,-0.2072578,-0.9081807,0.3448473,-0.5997023,-0.5219101,-0.6571774,0.2626266,0.1691974,0.4493651,0.6431672,-1.009659,1.669144,1.04915,-0.6584419,1.238611,0.9235476,0.9278143,-0.5631299,-0.8041739,-0.8036783,0.7840097,-0.2591034,0.330253,0.3749847,-0.4186892,-0.09030776,0.1042557,-0.3490363,-0.2213492,0.2778919,0.5597004,-0.1009281,0.1963918,0.3079993,-0.5321687,-0.22885,-0.3718844,-0.1485416,-0.07077728,0.2033243,-0.4442018,-0.3894489,0.6117095,0.1776552
-2.130031,-0.04363384,0.5048173,-1.273795,-0.3381298,-1.550656,0.03714096,-2.316147,-1.449659,-2.777946,0.6301327,0.7560403,2.6315,-2.121767,-0.2669439,-1.180051,0.03057711,-0.085991,1.059542,0.3889991,0.4164912,0.1110152,0.4901658,-0.8612515,1.157085,0.7737996,-0.01182994,1.247723,0.7081723,-1.105597,0.8660969,0.5086866,0.4446403,0.08743875,-0.03825344,-0.2422655,0.04764247,-0.9624392,-0.7558733,-0.2271885,0.6031625,0.6963461,-0.6356949,0.4913723,0.5504031,-0.2581204,0.9332095,0.623418,-0.844696,-0.2905168,-1.042378,-0.6974246,0.3113779,0.575252,0.5418369,-0.2477325,0.3891701,0.4647694,-2.131588,-0.4959424
-1.835564,-0.4034424,-1.121324,-1.452542,-0.07965105,-1.551544,-0.4003919,-2.038931,0.4257146,-2.029943,0.6077127,1.44209,2.169658,-1.765788,0.3521201,-0.305071,-1.160416,1.380005,1.29185,1.888164,0.6321836,0.6485057,1.09589,-1.8163,1.451931,0.4809751,0.6030843,-0.07716168,0.08561249,-1.330549,0.4711009,-0.2673971,-0.2802622,0.930564,0.3626285,0.6135886,-0.6801735,-1.421653,-1.228231,-0.6390913,1.258482,1.185177,-1.291169,1.148914,1.291399,-0.8689175,1.577722,1.271276,-1.431074,-1.027108,-1.169587,-1.232002,1.029292,0.8653998,1.099705,-0.8877596,1.194345,1.191551,-2.777394,-1.197455
-0.5420747,-1.151383,-1.109084,-1.111379,0.3708805,-2.531395,0.3708834,-2.063887,0.1685153,-0.6801383,-0.359505,0.3767963,0.619961,0.5563294,-0.3926679,-1.0547,-0.973716,2.051218,2.419077,2.021633,0.009313147,1.127085,1.478404,-1.024063,0.8979905,-0.1721364,0.9228422,-0.5708477,-0.6354948,-1.358483,-0.4394751,-1.207835,-1.097933,1.57849,-0.2993332,1.883979,-0.8686541,-1.341513,-1.414669,-1.320346,1.43045,1.411324,-1.443872,1.437227,1.586667,-1.206416,1.119016,1.495976,-1.541939,-1.383185,-1.464293,-1.503031,1.216798,1.124767,1.318253,-1.304402,1.461376,1.451886,-0.9047767,-1.465412
-0.8492852,-0.5364724,-0.6149815,-0.5425044,0.5083439,-1.897146,-0.2564487,-0.7642268,1.194241,-0.4022712,0.6641408,0.1580974,1.209431,-0.01484783,-0.2800077,-0.6295505,-1.180484,1.998919,2.379122,1.49363,-0.5823455,1.251503,1.655822,-0.9527884,1.351345,-0.6106992,1.029095,-1.01192,-1.236917,-0.6573581,-1.244929,-1.695892,-1.58183,1.522186,-0.8546545,2.388714,-0.5914232,-1.004378,-1.278571,-1.323104,1.24892,1.223628,-1.335729,1.295044,1.25254,-1.232313,-0.4155012,1.333455,-0.9806568,-1.279126,-1.061217,-1.374058,1.299353,1.142015,1.174236,-1.315262,1.152993,1.309302,-0.5483403,-1.174054
-0.660366,0.4057472,-3.006455,-1.18532,0.2647679,-1.620229,-0.003483519,0.288924,0.01178969,0.4896962,1.027056,-0.3426901,2.248116,2.221745,1.091121,-0.581763,-1.12565,0.8572618,0.5243092,1.622729,-0.2577512,1.182084,1.052205,0.4931575,1.040875,-0.7293836,1.032483,-1.014396,-1.055054,0.05422696,-1.214571,-1.356847,-1.351946,0.9502079,-0.7186365,1.659845,-0.4103709,-0.4677601,-0.8992484,-1.312388,0.8642823,0.7275873,-0.7149716,0.8951809,0.7880725,-0.8963457,0.1581305,0.6783345,-0.8420749,-0.8953708,-0.7344876,-0.8021414,0.5266882,0.9656749,0.9200832,-0.7836581,0.7130074,0.8493493,-1.4464,-0.6635091
0.7999523,1.215762,-0.8529414,-1.349123,-0.8157405,-1.386766,0.7697794,-1.070519,-0.5915615,-1.393546,-0.07662021,1.069089,1.504827,-0.1013268,0.8360482,-0.7473933,-0.1465945,-0.497345,0.7444668,0.166986,-0.1961262,0.6831214,0.09874433,-0.15273,0.3274249,-0.1541002,0.3596201,-0.411668,-0.5243534,0.8860745,-0.5361283,-0.4832546,-0.6805965,-0.00386693,-0.02970299,0.5031866,-0.2322353,0.1172994,-0.3627651,-0.05521355,0.242036,0.007288815,-0.06056575,0.2248624,0.04971127,-0.265229,-1.061609,0.2008682,-0.03905175,-0.135525,0.08319829,0.1943562,-0.1472329,0.4702371,0.2344995,-0.07250891,0.05348516,0.1908714,-0.7132847,-0.06475807
0.6094638,1.7895,-1.321454,-1.131026,-2.429969,-0.8701597,0.848455,-0.8305141,0.5995733,-1.268256,-0.1757264,0.9383479,0.6368581,-0.848563,1.999258,0.02806704,0.01940104,-0.2714255,0.7996699,-0.05757502,1.683321,-0.3444085,-0.8743663,-1.698563,-0.4454652,1.536579,-0.7498314,-0.1315246,0.2760043,1.100468,0.4026588,0.4518787,0.1010312,-0.8378121,0.5139988,-0.4137579,0.09292544,0.6823099,0.3368054,0.4947689,-0.4953921,-0.6759427,0.7074878,-0.4250712,-0.5077038,0.4396379,-1.293341,-0.6018523,0.5502899,0.5032893,0.8225328,0.8922806,-0.7114389,-0.5425056,-0.4273641,0.6151662,-0.3594162,-0.507844,-0.5668059,0.7178536
1.779826,2.755821,-0.9980413,-0.6588251,-0.8591402,0.6058588,-0.03611038,-0.3682334,-0.8585202,-0.1702369,0.09286202,-0.8276936,0.006533942,0.636393,2.656766,0.5246837,0.5442339,-1.567028,-0.7006212,-1.115134,2.402665,-1.045665,-1.393387,0.4746426,-1.09241,-0.1880761,-1.352448,0.6199259,0.448675,1.126969,0.8089163,0.9874483,0.6634343,-1.356273,-0.04093779,-0.8490506,0.6136792,1.374539,0.8553391,0.9446967,-0.8305202,-1.500642,1.269848,-0.9041006,-1.115518,0.9656315,-0.692108,-1.188668,1.102446,0.9635218,1.670793,1.070386,-1.094675,-1.421281,-1.260997,1.286945,-0.8011555,-0.9727085,-0.2316227,1.431407
0.5963114,1.371774,0.1635952,-0.2033263,-0.596913,0.4641538,1.362006,-0.1372426,-0.08321615,-0.4635439,-0.241922,1.539934,-0.4800613,-0.7894145,0.5822607,1.381976,0.5356094,-0.6955101,0.1146194,-0.6658407,2.042021,-1.327156,-0.5946313,-0.770805,-1.075549,1.828614,-1.622833,1.342778,0.864466,1.437706,1.192623,1.10542,1.043144,-1.271785,-1.0355,-0.9467219,1.254398,1.344535,1.003059,1.20277,-1.050898,-1.329469,1.319573,-1.168493,-1.275292,1.351534,-1.045649,-1.464251,1.286264,1.43375,1.201464,1.773466,-1.366658,-1.657336,-1.229675,1.584942,-1.23938,-1.294909,-0.02207516,1.416858
1.172264,1.114163,0.4943355,1.113335,-0.5423819,1.19631,-1.318586,-0.07907804,0.05448338,0.6888686,-0.5935739,0.09412941,-1.436715,-0.2195911,-0.7214232,0.9386413,0.4925242,-0.6243316,-0.7853963,-0.9100676,0.868494,-1.374554,-0.0008440826,0.5489413,-0.8603424,1.96226,-1.881925,1.698803,1.039143,1.43695,1.392405,1.020415,1.177662,-1.05854,-1.579872,-0.6693646,1.627917,0.9854777,1.159964,1.437793,-1.377045,-1.287816,1.32749,-1.425537,-1.387182,1.459821,0.3051174,-1.450413,1.323549,1.643879,0.6898649,0.9144546,-1.464302,-1.347042,-1.452454,1.455511,-1.328387,-1.441453,1.194961,1.389391
-0.836216,0.4973565,1.074583,1.082649,0.3703119,1.082904,-1.359151,-0.2019412,0.7778079,0.2578285,1.107288,0.1330971,-1.116567,-0.5494863,-0.4123596,0.3978523,0.8907902,-0.9107559,-0.4005098,-1.127817,0.08929379,-1.136939,-0.4904274,0.04723215,-0.7047282,-0.4370274,-1.40296,1.582929,1.15491,1.313898,1.447452,1.020454,1.186259,-0.9018288,-1.517193,-0.8518878,1.482944,0.3110609,0.9847389,1.044564,-0.9952486,-0.7869456,0.7047927,-1.051698,-1.085023,0.9539992,1.04743,-0.953847,0.9465121,1.105933,0.8492653,0.4039699,-1.119715,-0.9921843,-0.9236789,1.143637,-1.136735,-1.101516,0.9495791,0.8661385
-1.391798,-0.1814681,1.643247,1.376776,0.6734476,0.3478627,0.2395098,0.205684,0.1121303,-0.5064576,-0.2701367,-0.7260498,0.4365281,0.6266697,-0.3133126,-0.3058568,0.2018216,-0.6328406,0.03136146,-0.8418064,0.1359754,-0.7836089,0.1721327,0.4718041,0.3009701,-0.2478394,-0.5561271,1.621042,1.236513,0.5394604,1.217486,1.11283,1.042609,-0.7023141,-0.9018795,-0.8229676,0.8712274,-0.4306052,0.2670864,0.213922,-0.3255056,-0.1196953,0.135758,-0.3337237,-0.3721181,0.1814115,0.5215085,-0.2633673,0.5275788,0.3199544,-0.1827622,-0.1151572,-0.7743703,-0.1710337,-0.2032981,0.2382621,-0.2045105,-0.3856606,0.5079579,0.2292242
